team_abbreviation_home,team_abbreviation_away,pts_home,pts_away,game_date
TOR,NYK,118.0,107.0,2016-11-12 00:00:00
MIN,LAC,105.0,119.0,2016-11-12 00:00:00
MIA,UTA,91.0,102.0,2016-11-12 00:00:00
IND,BOS,99.0,105.0,2016-11-12 00:00:00
MIL,MEM,106.0,96.0,2016-11-12 00:00:00
NOP,LAL,99.0,126.0,2016-11-12 00:00:00
HOU,SAS,100.0,106.0,2016-11-12 00:00:00
PHX,BKN,104.0,122.0,2016-11-12 00:00:00
ATL,PHI,117.0,96.0,2016-11-12 00:00:00
CHI,WAS,106.0,95.0,2016-11-12 00:00:00
POR,DEN,112.0,105.0,2016-11-13 00:00:00
CLE,CHA,100.0,93.0,2016-11-13 00:00:00
GSW,PHX,133.0,120.0,2016-11-13 00:00:00
MIN,LAL,125.0,99.0,2016-11-13 00:00:00
OKC,ORL,117.0,119.0,2016-11-13 00:00:00
IND,ORL,88.0,69.0,2016-11-14 00:00:00
LAC,BKN,127.0,95.0,2016-11-14 00:00:00
DET,OKC,104.0,88.0,2016-11-14 00:00:00
SAS,MIA,94.0,90.0,2016-11-14 00:00:00
UTA,MEM,96.0,102.0,2016-11-14 00:00:00
HOU,PHI,115.0,88.0,2016-11-14 00:00:00
NOP,BOS,106.0,105.0,2016-11-14 00:00:00
NYK,DAL,93.0,77.0,2016-11-14 00:00:00
LAL,BKN,125.0,118.0,2016-11-15 00:00:00
POR,CHI,88.0,113.0,2016-11-15 00:00:00
MIA,ATL,90.0,93.0,2016-11-15 00:00:00
MIN,CHA,108.0,115.0,2016-11-15 00:00:00
CLE,TOR,121.0,117.0,2016-11-15 00:00:00
PHI,WAS,109.0,102.0,2016-11-16 00:00:00
ORL,NOP,89.0,82.0,2016-11-16 00:00:00
BOS,DAL,90.0,83.0,2016-11-16 00:00:00
LAC,MEM,107.0,111.0,2016-11-16 00:00:00
SAC,SAS,105.0,110.0,2016-11-16 00:00:00
ATL,MIL,107.0,100.0,2016-11-16 00:00:00
IND,CLE,103.0,93.0,2016-11-16 00:00:00
DEN,PHX,120.0,104.0,2016-11-16 00:00:00
NYK,DET,105.0,102.0,2016-11-16 00:00:00
OKC,HOU,105.0,103.0,2016-11-16 00:00:00
TOR,GSW,121.0,127.0,2016-11-16 00:00:00
HOU,POR,126.0,109.0,2016-11-17 00:00:00
MIN,PHI,110.0,86.0,2016-11-17 00:00:00
MIA,MIL,96.0,73.0,2016-11-17 00:00:00
WAS,NYK,119.0,112.0,2016-11-17 00:00:00
UTA,CHI,77.0,85.0,2016-11-17 00:00:00
SAC,LAC,115.0,121.0,2016-11-18 00:00:00
BOS,GSW,88.0,104.0,2016-11-18 00:00:00
DEN,TOR,111.0,113.0,2016-11-18 00:00:00
DAL,MEM,64.0,80.0,2016-11-18 00:00:00
CHA,ATL,100.0,96.0,2016-11-18 00:00:00
NOP,POR,113.0,101.0,2016-11-18 00:00:00
LAL,SAS,107.0,116.0,2016-11-18 00:00:00
IND,PHX,96.0,116.0,2016-11-18 00:00:00
OKC,BKN,124.0,105.0,2016-11-18 00:00:00
CLE,DET,104.0,81.0,2016-11-18 00:00:00
NOP,CHA,121.0,116.0,2016-11-19 00:00:00
WAS,MIA,111.0,114.0,2016-11-19 00:00:00
HOU,UTA,111.0,102.0,2016-11-19 00:00:00
MIL,GSW,121.0,124.0,2016-11-19 00:00:00
PHI,PHX,120.0,105.0,2016-11-19 00:00:00
MEM,MIN,93.0,71.0,2016-11-19 00:00:00
ORL,DAL,95.0,87.0,2016-11-19 00:00:00
LAC,CHI,102.0,95.0,2016-11-19 00:00:00
DET,BOS,92.0,94.0,2016-11-19 00:00:00
DEN,UTA,105.0,91.0,2016-11-20 00:00:00
OKC,IND,111.0,115.0,2016-11-20 00:00:00
BKN,POR,109.0,129.0,2016-11-20 00:00:00
SAC,TOR,102.0,99.0,2016-11-20 00:00:00
LAL,CHI,110.0,118.0,2016-11-20 00:00:00
NYK,ATL,104.0,94.0,2016-11-20 00:00:00
IND,GSW,83.0,120.0,2016-11-21 00:00:00
SAS,DAL,96.0,91.0,2016-11-21 00:00:00
WAS,PHX,106.0,101.0,2016-11-21 00:00:00
LAC,TOR,123.0,115.0,2016-11-21 00:00:00
MIN,BOS,93.0,99.0,2016-11-21 00:00:00
PHI,MIA,101.0,94.0,2016-11-21 00:00:00
DET,HOU,96.0,99.0,2016-11-21 00:00:00
MIL,ORL,93.0,89.0,2016-11-21 00:00:00
CHA,MEM,90.0,105.0,2016-11-21 00:00:00
NYK,POR,107.0,103.0,2016-11-22 00:00:00
LAL,OKC,111.0,109.0,2016-11-22 00:00:00
DEN,CHI,110.0,107.0,2016-11-22 00:00:00
ATL,NOP,94.0,112.0,2016-11-22 00:00:00
DAL,LAC,104.0,124.0,2016-11-23 00:00:00
GSW,LAL,149.0,106.0,2016-11-23 00:00:00
NOP,MIN,117.0,96.0,2016-11-23 00:00:00
CHA,SAS,114.0,119.0,2016-11-23 00:00:00
DET,MIA,107.0,84.0,2016-11-23 00:00:00
HOU,TOR,102.0,115.0,2016-11-23 00:00:00
UTA,DEN,108.0,83.0,2016-11-23 00:00:00
BKN,BOS,92.0,111.0,2016-11-23 00:00:00
IND,ATL,85.0,96.0,2016-11-23 00:00:00
CLE,POR,137.0,125.0,2016-11-23 00:00:00
PHI,MEM,99.0,104.0,2016-11-23 00:00:00
SAC,OKC,116.0,101.0,2016-11-23 00:00:00
ORL,PHX,87.0,92.0,2016-11-23 00:00:00
PHX,MIN,85.0,98.0,2016-11-25 00:00:00
DET,LAC,108.0,97.0,2016-11-25 00:00:00
MIL,TOR,99.0,105.0,2016-11-25 00:00:00
BOS,SAS,103.0,109.0,2016-11-25 00:00:00
DEN,OKC,129.0,132.0,2016-11-25 00:00:00
IND,BKN,118.0,97.0,2016-11-25 00:00:00
ORL,WAS,91.0,94.0,2016-11-25 00:00:00
MEM,MIA,81.0,90.0,2016-11-25 00:00:00
PHI,CHI,89.0,105.0,2016-11-25 00:00:00
POR,NOP,119.0,104.0,2016-11-25 00:00:00
UTA,ATL,95.0,68.0,2016-11-25 00:00:00
NYK,CHA,113.0,111.0,2016-11-25 00:00:00
SAC,HOU,104.0,117.0,2016-11-25 00:00:00
CLE,DAL,128.0,90.0,2016-11-25 00:00:00
LAL,GSW,85.0,109.0,2016-11-25 00:00:00
WAS,SAS,100.0,112.0,2016-11-26 00:00:00
CHA,NYK,107.0,102.0,2016-11-26 00:00:00
GSW,MIN,115.0,102.0,2016-11-26 00:00:00
OKC,DET,106.0,88.0,2016-11-26 00:00:00
MIA,MEM,107.0,110.0,2016-11-26 00:00:00
POR,HOU,114.0,130.0,2016-11-27 00:00:00
DAL,NOP,91.0,81.0,2016-11-27 00:00:00
ORL,MIL,96.0,104.0,2016-11-27 00:00:00
PHX,DEN,114.0,120.0,2016-11-27 00:00:00
PHI,CLE,108.0,112.0,2016-11-27 00:00:00
IND,LAC,91.0,70.0,2016-11-27 00:00:00
LAL,ATL,109.0,94.0,2016-11-27 00:00:00
BKN,SAC,105.0,122.0,2016-11-27 00:00:00
GSW,ATL,105.0,100.0,2016-11-28 00:00:00
MEM,CHA,85.0,104.0,2016-11-28 00:00:00
WAS,SAC,101.0,95.0,2016-11-28 00:00:00
NYK,OKC,103.0,112.0,2016-11-28 00:00:00
MIA,BOS,104.0,112.0,2016-11-28 00:00:00
MIN,UTA,103.0,112.0,2016-11-28 00:00:00
TOR,PHI,122.0,95.0,2016-11-28 00:00:00
SAS,ORL,83.0,95.0,2016-11-29 00:00:00
BKN,LAC,127.0,122.0,2016-11-29 00:00:00
CHA,DET,89.0,112.0,2016-11-29 00:00:00
MIL,CLE,118.0,101.0,2016-11-29 00:00:00
UTA,HOU,120.0,101.0,2016-11-29 00:00:00
NOP,LAL,105.0,88.0,2016-11-29 00:00:00
PHX,ATL,109.0,107.0,2016-11-30 00:00:00
OKC,WAS,126.0,115.0,2016-11-30 00:00:00
TOR,MEM,120.0,105.0,2016-11-30 00:00:00
POR,IND,131.0,109.0,2016-11-30 00:00:00
DAL,SAS,87.0,94.0,2016-11-30 00:00:00
CHI,LAL,90.0,96.0,2016-11-30 00:00:00
DEN,MIA,98.0,106.0,2016-11-30 00:00:00
MIN,NYK,104.0,106.0,2016-11-30 00:00:00
BOS,DET,114.0,121.0,2016-11-30 00:00:00
UTA,MIA,110.0,111.0,2016-12-01 00:00:00
GSW,HOU,127.0,132.0,2016-12-01 00:00:00
CHA,DAL,97.0,87.0,2016-12-01 00:00:00
CLE,LAC,94.0,113.0,2016-12-01 00:00:00
MEM,ORL,95.0,94.0,2016-12-01 00:00:00
BKN,MIL,93.0,111.0,2016-12-01 00:00:00
ATL,DET,85.0,121.0,2016-12-02 00:00:00
DEN,HOU,110.0,128.0,2016-12-02 00:00:00
PHI,ORL,88.0,105.0,2016-12-02 00:00:00
TOR,LAL,113.0,80.0,2016-12-02 00:00:00
CHI,CLE,111.0,105.0,2016-12-02 00:00:00
SAS,WAS,107.0,105.0,2016-12-02 00:00:00
NOP,LAC,96.0,114.0,2016-12-02 00:00:00
BOS,SAC,97.0,92.0,2016-12-02 00:00:00
NYK,MIN,118.0,114.0,2016-12-02 00:00:00
UTA,DEN,105.0,98.0,2016-12-03 00:00:00
CHA,MIN,120.0,125.0,2016-12-03 00:00:00
GSW,PHX,138.0,109.0,2016-12-03 00:00:00
MEM,LAL,103.0,100.0,2016-12-03 00:00:00
DAL,CHI,107.0,82.0,2016-12-03 00:00:00
PHI,BOS,106.0,107.0,2016-12-03 00:00:00
TOR,ATL,128.0,84.0,2016-12-03 00:00:00
MIL,BKN,112.0,103.0,2016-12-03 00:00:00
POR,MIA,99.0,92.0,2016-12-03 00:00:00
DET,ORL,92.0,98.0,2016-12-04 00:00:00
OKC,NOP,101.0,92.0,2016-12-04 00:00:00
LAC,IND,102.0,111.0,2016-12-04 00:00:00
NYK,SAC,106.0,98.0,2016-12-04 00:00:00
ATL,OKC,99.0,102.0,2016-12-05 00:00:00
MIL,SAS,96.0,97.0,2016-12-05 00:00:00
GSW,IND,142.0,106.0,2016-12-05 00:00:00
DAL,CHA,101.0,109.0,2016-12-05 00:00:00
NOP,MEM,108.0,110.0,2016-12-05 00:00:00
LAL,UTA,101.0,107.0,2016-12-05 00:00:00
TOR,CLE,112.0,116.0,2016-12-05 00:00:00
CHI,POR,110.0,112.0,2016-12-05 00:00:00
PHI,DEN,98.0,106.0,2016-12-05 00:00:00
HOU,BOS,107.0,106.0,2016-12-05 00:00:00
BKN,WAS,113.0,118.0,2016-12-05 00:00:00
MEM,PHI,96.0,91.0,2016-12-06 00:00:00
UTA,PHX,112.0,105.0,2016-12-06 00:00:00
MIA,NYK,103.0,114.0,2016-12-06 00:00:00
WAS,ORL,116.0,124.0,2016-12-06 00:00:00
DET,CHI,102.0,91.0,2016-12-06 00:00:00
MIN,SAS,91.0,105.0,2016-12-06 00:00:00
HOU,LAL,134.0,95.0,2016-12-07 00:00:00
ORL,BOS,87.0,117.0,2016-12-07 00:00:00
MIL,POR,115.0,107.0,2016-12-07 00:00:00
ATL,MIA,103.0,95.0,2016-12-07 00:00:00
CHA,DET,87.0,77.0,2016-12-07 00:00:00
NYK,CLE,94.0,126.0,2016-12-07 00:00:00
DAL,SAC,89.0,120.0,2016-12-07 00:00:00
LAC,GSW,98.0,115.0,2016-12-07 00:00:00
BKN,DEN,116.0,111.0,2016-12-07 00:00:00
PHX,IND,94.0,109.0,2016-12-07 00:00:00
WAS,DEN,92.0,85.0,2016-12-08 00:00:00
MEM,POR,88.0,86.0,2016-12-08 00:00:00
TOR,MIN,124.0,110.0,2016-12-08 00:00:00
CHI,SAS,95.0,91.0,2016-12-08 00:00:00
NOP,PHI,88.0,99.0,2016-12-08 00:00:00
UTA,GSW,99.0,106.0,2016-12-08 00:00:00
OKC,HOU,99.0,102.0,2016-12-09 00:00:00
SAC,NYK,100.0,103.0,2016-12-09 00:00:00
MIN,DET,90.0,117.0,2016-12-09 00:00:00
BOS,TOR,94.0,101.0,2016-12-09 00:00:00
LAL,PHX,115.0,119.0,2016-12-09 00:00:00
DAL,IND,111.0,103.0,2016-12-09 00:00:00
MIL,ATL,110.0,114.0,2016-12-09 00:00:00
CHA,ORL,109.0,88.0,2016-12-09 00:00:00
CLE,MIA,114.0,84.0,2016-12-09 00:00:00
HOU,DAL,109.0,87.0,2016-12-10 00:00:00
CHI,MIA,105.0,100.0,2016-12-10 00:00:00
UTA,SAC,104.0,84.0,2016-12-10 00:00:00
IND,POR,118.0,111.0,2016-12-10 00:00:00
MEM,GSW,110.0,89.0,2016-12-10 00:00:00
CLE,CHA,116.0,105.0,2016-12-10 00:00:00
WAS,MIL,110.0,105.0,2016-12-10 00:00:00
LAC,NOP,133.0,105.0,2016-12-10 00:00:00
SAS,BKN,130.0,101.0,2016-12-10 00:00:00
ORL,DEN,113.0,121.0,2016-12-10 00:00:00
LAL,NYK,112.0,118.0,2016-12-11 00:00:00
PHX,NOP,119.0,120.0,2016-12-11 00:00:00
OKC,BOS,99.0,96.0,2016-12-11 00:00:00
DET,PHI,79.0,97.0,2016-12-11 00:00:00
MIN,GSW,108.0,116.0,2016-12-11 00:00:00
LAC,POR,121.0,120.0,2016-12-12 00:00:00
HOU,BKN,122.0,118.0,2016-12-12 00:00:00
DAL,DEN,112.0,92.0,2016-12-12 00:00:00
TOR,MIL,122.0,100.0,2016-12-12 00:00:00
IND,CHA,110.0,94.0,2016-12-12 00:00:00
MIA,WAS,112.0,101.0,2016-12-12 00:00:00
SAC,LAL,116.0,92.0,2016-12-12 00:00:00
CLE,MEM,103.0,86.0,2016-12-13 00:00:00
CHI,MIN,94.0,99.0,2016-12-13 00:00:00
NOP,GSW,109.0,113.0,2016-12-13 00:00:00
ATL,ORL,120.0,131.0,2016-12-13 00:00:00
PHX,NYK,113.0,111.0,2016-12-13 00:00:00
POR,OKC,114.0,95.0,2016-12-13 00:00:00
HOU,SAC,132.0,98.0,2016-12-14 00:00:00
ORL,LAC,108.0,113.0,2016-12-14 00:00:00
UTA,OKC,109.0,89.0,2016-12-14 00:00:00
SAS,BOS,108.0,101.0,2016-12-14 00:00:00
MIA,IND,95.0,89.0,2016-12-14 00:00:00
DAL,DET,85.0,95.0,2016-12-14 00:00:00
PHI,TOR,114.0,123.0,2016-12-14 00:00:00
BKN,LAL,107.0,97.0,2016-12-14 00:00:00
WAS,CHA,109.0,106.0,2016-12-14 00:00:00
MEM,CLE,93.0,85.0,2016-12-14 00:00:00
GSW,NYK,103.0,90.0,2016-12-15 00:00:00
DEN,POR,132.0,120.0,2016-12-15 00:00:00
PHX,SAS,92.0,107.0,2016-12-15 00:00:00
MIL,CHI,108.0,97.0,2016-12-15 00:00:00
NOP,IND,102.0,95.0,2016-12-15 00:00:00
TOR,ATL,121.0,125.0,2016-12-16 00:00:00
BOS,CHA,96.0,88.0,2016-12-16 00:00:00
MIA,LAC,98.0,102.0,2016-12-16 00:00:00
PHI,LAL,89.0,100.0,2016-12-16 00:00:00
HOU,NOP,122.0,100.0,2016-12-16 00:00:00
CHI,MIL,69.0,95.0,2016-12-16 00:00:00
WAS,DET,122.0,108.0,2016-12-16 00:00:00
UTA,DAL,103.0,100.0,2016-12-16 00:00:00
MEM,SAC,92.0,96.0,2016-12-16 00:00:00
ORL,BKN,118.0,111.0,2016-12-16 00:00:00
OKC,PHX,114.0,101.0,2016-12-17 00:00:00
ATL,CHA,99.0,107.0,2016-12-17 00:00:00
DEN,NYK,127.0,114.0,2016-12-17 00:00:00
GSW,POR,135.0,90.0,2016-12-17 00:00:00
DET,IND,90.0,105.0,2016-12-17 00:00:00
MIN,HOU,109.0,111.0,2016-12-17 00:00:00
CLE,LAL,119.0,108.0,2016-12-17 00:00:00
MIA,BOS,95.0,105.0,2016-12-18 00:00:00
PHI,BKN,108.0,107.0,2016-12-18 00:00:00
SAS,NOP,113.0,100.0,2016-12-18 00:00:00
DAL,SAC,99.0,79.0,2016-12-18 00:00:00
ORL,TOR,79.0,109.0,2016-12-18 00:00:00
MEM,UTA,73.0,82.0,2016-12-18 00:00:00
WAS,LAC,117.0,110.0,2016-12-18 00:00:00
OKC,ATL,108.0,110.0,2016-12-19 00:00:00
CHI,DET,113.0,82.0,2016-12-19 00:00:00
MIN,PHX,115.0,108.0,2016-12-19 00:00:00
IND,WAS,107.0,105.0,2016-12-19 00:00:00
DEN,DAL,117.0,107.0,2016-12-19 00:00:00
TOR,BKN,116.0,104.0,2016-12-20 00:00:00
LAC,DEN,119.0,102.0,2016-12-20 00:00:00
PHI,NOP,93.0,108.0,2016-12-20 00:00:00
NYK,IND,118.0,111.0,2016-12-20 00:00:00
GSW,UTA,104.0,74.0,2016-12-20 00:00:00
MIA,ORL,130.0,136.0,2016-12-20 00:00:00
HOU,SAS,100.0,102.0,2016-12-20 00:00:00
CHA,LAL,117.0,113.0,2016-12-20 00:00:00
MEM,BOS,109.0,112.0,2016-12-20 00:00:00
MIL,CLE,108.0,114.0,2016-12-20 00:00:00
SAC,POR,126.0,121.0,2016-12-20 00:00:00
PHX,HOU,111.0,125.0,2016-12-21 00:00:00
POR,DAL,95.0,96.0,2016-12-21 00:00:00
UTA,SAC,93.0,94.0,2016-12-21 00:00:00
CHI,WAS,97.0,107.0,2016-12-21 00:00:00
DET,MEM,86.0,98.0,2016-12-21 00:00:00
NOP,OKC,110.0,121.0,2016-12-21 00:00:00
ATL,MIN,84.0,92.0,2016-12-21 00:00:00
CLE,MIL,113.0,102.0,2016-12-21 00:00:00
LAC,SAS,106.0,101.0,2016-12-22 00:00:00
BKN,GSW,101.0,117.0,2016-12-22 00:00:00
IND,BOS,102.0,109.0,2016-12-22 00:00:00
NYK,ORL,106.0,95.0,2016-12-22 00:00:00
MIA,LAL,115.0,107.0,2016-12-22 00:00:00
UTA,TOR,98.0,104.0,2016-12-23 00:00:00
NOP,MIA,91.0,87.0,2016-12-23 00:00:00
CHA,CHI,103.0,91.0,2016-12-23 00:00:00
CLE,BKN,119.0,99.0,2016-12-23 00:00:00
POR,SAS,90.0,110.0,2016-12-23 00:00:00
DET,GSW,113.0,119.0,2016-12-23 00:00:00
MEM,HOU,115.0,109.0,2016-12-23 00:00:00
PHX,PHI,123.0,116.0,2016-12-23 00:00:00
BOS,OKC,112.0,117.0,2016-12-23 00:00:00
DEN,ATL,108.0,109.0,2016-12-23 00:00:00
MIN,SAC,105.0,109.0,2016-12-23 00:00:00
LAC,DAL,88.0,90.0,2016-12-23 00:00:00
ORL,LAL,109.0,90.0,2016-12-23 00:00:00
MIL,WAS,123.0,96.0,2016-12-23 00:00:00
NYK,BOS,114.0,119.0,2016-12-25 00:00:00
SAS,CHI,119.0,100.0,2016-12-25 00:00:00
LAL,LAC,111.0,102.0,2016-12-25 00:00:00
CLE,GSW,109.0,108.0,2016-12-25 00:00:00
OKC,MIN,112.0,100.0,2016-12-25 00:00:00
CHI,IND,90.0,85.0,2016-12-26 00:00:00
ORL,MEM,112.0,102.0,2016-12-26 00:00:00
BKN,CHA,120.0,118.0,2016-12-26 00:00:00
DET,CLE,106.0,90.0,2016-12-26 00:00:00
MIN,ATL,104.0,90.0,2016-12-26 00:00:00
SAC,PHI,102.0,100.0,2016-12-26 00:00:00
HOU,PHX,131.0,115.0,2016-12-26 00:00:00
LAC,DEN,102.0,106.0,2016-12-26 00:00:00
WAS,MIL,107.0,102.0,2016-12-26 00:00:00
NOP,DAL,111.0,104.0,2016-12-26 00:00:00
POR,TOR,91.0,95.0,2016-12-26 00:00:00
BOS,MEM,113.0,103.0,2016-12-27 00:00:00
DAL,HOU,107.0,123.0,2016-12-27 00:00:00
LAL,UTA,100.0,102.0,2016-12-27 00:00:00
MIA,OKC,94.0,106.0,2016-12-27 00:00:00
GSW,TOR,121.0,111.0,2016-12-28 00:00:00
WAS,IND,111.0,105.0,2016-12-28 00:00:00
POR,SAC,102.0,89.0,2016-12-28 00:00:00
DET,MIL,94.0,119.0,2016-12-28 00:00:00
CHI,BKN,101.0,99.0,2016-12-28 00:00:00
SAS,PHX,119.0,98.0,2016-12-28 00:00:00
NOP,LAC,102.0,98.0,2016-12-28 00:00:00
DEN,MIN,105.0,103.0,2016-12-28 00:00:00
ORL,CHA,101.0,120.0,2016-12-28 00:00:00
