team_abbreviation_home,team_abbreviation_away,pts_home,pts_away,game_date
GSW,BKN,107.0,99.0,2015-11-14 00:00:00
LAC,DET,101.0,96.0,2015-11-14 00:00:00
SAS,PHI,92.0,83.0,2015-11-14 00:00:00
PHX,DEN,105.0,81.0,2015-11-14 00:00:00
HOU,DAL,98.0,110.0,2015-11-14 00:00:00
WAS,ORL,108.0,99.0,2015-11-14 00:00:00
MIL,CLE,108.0,105.0,2015-11-14 00:00:00
SAC,TOR,107.0,101.0,2015-11-15 00:00:00
NYK,NOP,95.0,87.0,2015-11-15 00:00:00
CHA,POR,106.0,94.0,2015-11-15 00:00:00
MIN,MEM,106.0,114.0,2015-11-15 00:00:00
ATL,UTA,96.0,97.0,2015-11-15 00:00:00
LAL,DET,97.0,85.0,2015-11-15 00:00:00
OKC,BOS,85.0,100.0,2015-11-15 00:00:00
PHX,LAL,120.0,101.0,2015-11-16 00:00:00
HOU,BOS,95.0,111.0,2015-11-16 00:00:00
MEM,OKC,122.0,114.0,2015-11-16 00:00:00
PHI,DAL,86.0,92.0,2015-11-16 00:00:00
CHI,IND,96.0,95.0,2015-11-16 00:00:00
SAS,POR,93.0,80.0,2015-11-16 00:00:00
BKN,ATL,90.0,88.0,2015-11-17 00:00:00
WAS,MIL,115.0,86.0,2015-11-17 00:00:00
NOP,DEN,98.0,115.0,2015-11-17 00:00:00
NYK,CHA,102.0,94.0,2015-11-17 00:00:00
MIA,MIN,91.0,103.0,2015-11-17 00:00:00
GSW,TOR,115.0,110.0,2015-11-17 00:00:00
DET,CLE,104.0,99.0,2015-11-17 00:00:00
BOS,DAL,102.0,106.0,2015-11-18 00:00:00
ATL,SAC,103.0,97.0,2015-11-18 00:00:00
PHI,IND,85.0,112.0,2015-11-18 00:00:00
HOU,POR,108.0,103.0,2015-11-18 00:00:00
OKC,NOP,110.0,103.0,2015-11-18 00:00:00
UTA,TOR,93.0,89.0,2015-11-18 00:00:00
PHX,CHI,97.0,103.0,2015-11-18 00:00:00
CHA,BKN,116.0,111.0,2015-11-18 00:00:00
ORL,MIN,104.0,101.0,2015-11-18 00:00:00
SAS,DEN,109.0,98.0,2015-11-18 00:00:00
LAC,GSW,117.0,124.0,2015-11-19 00:00:00
CLE,MIL,115.0,100.0,2015-11-19 00:00:00
MIA,SAC,116.0,109.0,2015-11-19 00:00:00
LAL,TOR,91.0,102.0,2015-11-20 00:00:00
CHA,PHI,113.0,88.0,2015-11-20 00:00:00
NOP,SAS,104.0,90.0,2015-11-20 00:00:00
MIN,DET,86.0,96.0,2015-11-20 00:00:00
OKC,NYK,90.0,93.0,2015-11-20 00:00:00
DEN,PHX,107.0,114.0,2015-11-20 00:00:00
DAL,UTA,102.0,93.0,2015-11-20 00:00:00
MEM,HOU,96.0,84.0,2015-11-20 00:00:00
POR,LAC,102.0,91.0,2015-11-20 00:00:00
GSW,CHI,106.0,94.0,2015-11-20 00:00:00
BOS,BKN,120.0,95.0,2015-11-20 00:00:00
MIA,PHI,96.0,91.0,2015-11-21 00:00:00
CLE,ATL,109.0,97.0,2015-11-21 00:00:00
HOU,NYK,102.0,107.0,2015-11-21 00:00:00
ORL,SAC,91.0,97.0,2015-11-21 00:00:00
DET,WAS,95.0,97.0,2015-11-21 00:00:00
SAS,MEM,92.0,82.0,2015-11-21 00:00:00
IND,MIL,123.0,86.0,2015-11-21 00:00:00
BKN,BOS,111.0,101.0,2015-11-22 00:00:00
DEN,GSW,105.0,118.0,2015-11-22 00:00:00
OKC,DAL,117.0,114.0,2015-11-22 00:00:00
LAL,POR,93.0,107.0,2015-11-22 00:00:00
NOP,PHX,122.0,116.0,2015-11-22 00:00:00
LAC,TOR,80.0,91.0,2015-11-22 00:00:00
SAS,PHX,98.0,84.0,2015-11-23 00:00:00
MIA,NYK,95.0,78.0,2015-11-23 00:00:00
MIL,DET,109.0,88.0,2015-11-23 00:00:00
CLE,ORL,117.0,103.0,2015-11-23 00:00:00
MIN,PHI,100.0,95.0,2015-11-23 00:00:00
UTA,OKC,89.0,111.0,2015-11-23 00:00:00
CHA,SAC,127.0,122.0,2015-11-23 00:00:00
MEM,DAL,110.0,96.0,2015-11-24 00:00:00
POR,CHI,88.0,93.0,2015-11-24 00:00:00
DEN,LAC,94.0,111.0,2015-11-24 00:00:00
WAS,IND,106.0,123.0,2015-11-24 00:00:00
GSW,LAL,111.0,77.0,2015-11-24 00:00:00
ATL,BOS,121.0,97.0,2015-11-24 00:00:00
TOR,CLE,103.0,99.0,2015-11-25 00:00:00
DET,MIA,104.0,81.0,2015-11-25 00:00:00
CHA,WAS,101.0,87.0,2015-11-25 00:00:00
PHX,NOP,114.0,120.0,2015-11-25 00:00:00
LAC,UTA,91.0,102.0,2015-11-25 00:00:00
MIN,ATL,99.0,95.0,2015-11-25 00:00:00
ORL,NYK,100.0,91.0,2015-11-25 00:00:00
BOS,PHI,84.0,80.0,2015-11-25 00:00:00
HOU,MEM,93.0,102.0,2015-11-25 00:00:00
OKC,BKN,110.0,99.0,2015-11-25 00:00:00
SAS,DAL,88.0,83.0,2015-11-25 00:00:00
MIL,SAC,118.0,129.0,2015-11-25 00:00:00
ORL,MIL,114.0,90.0,2015-11-27 00:00:00
BOS,WAS,111.0,78.0,2015-11-27 00:00:00
SAC,MIN,91.0,101.0,2015-11-27 00:00:00
OKC,DET,103.0,87.0,2015-11-27 00:00:00
IND,CHI,104.0,92.0,2015-11-27 00:00:00
MEM,ATL,101.0,116.0,2015-11-27 00:00:00
HOU,PHI,116.0,114.0,2015-11-27 00:00:00
DEN,SAS,80.0,91.0,2015-11-27 00:00:00
CHA,CLE,90.0,95.0,2015-11-27 00:00:00
NYK,MIA,78.0,97.0,2015-11-27 00:00:00
PHX,GSW,116.0,135.0,2015-11-27 00:00:00
LAC,NOP,111.0,90.0,2015-11-27 00:00:00
SAS,ATL,108.0,88.0,2015-11-28 00:00:00
POR,LAL,108.0,96.0,2015-11-28 00:00:00
CLE,BKN,90.0,88.0,2015-11-28 00:00:00
DAL,DEN,92.0,81.0,2015-11-28 00:00:00
UTA,NOP,101.0,87.0,2015-11-28 00:00:00
WAS,TOR,82.0,84.0,2015-11-28 00:00:00
GSW,SAC,120.0,101.0,2015-11-28 00:00:00
LAL,IND,103.0,107.0,2015-11-29 00:00:00
TOR,PHX,102.0,107.0,2015-11-29 00:00:00
NYK,HOU,111.0,116.0,2015-11-29 00:00:00
MEM,PHI,92.0,84.0,2015-11-29 00:00:00
BKN,DET,87.0,83.0,2015-11-29 00:00:00
ORL,BOS,110.0,91.0,2015-11-29 00:00:00
LAC,MIN,107.0,99.0,2015-11-29 00:00:00
CHA,MIL,87.0,82.0,2015-11-29 00:00:00
SAC,DAL,112.0,98.0,2015-11-30 00:00:00
UTA,GSW,103.0,106.0,2015-11-30 00:00:00
MIL,DEN,92.0,74.0,2015-11-30 00:00:00
CHI,SAS,92.0,89.0,2015-11-30 00:00:00
ATL,OKC,106.0,100.0,2015-11-30 00:00:00
DET,HOU,116.0,105.0,2015-11-30 00:00:00
MIA,BOS,95.0,105.0,2015-11-30 00:00:00
LAC,POR,102.0,87.0,2015-11-30 00:00:00
CLE,WAS,85.0,97.0,2015-12-01 00:00:00
BKN,PHX,94.0,91.0,2015-12-01 00:00:00
NOP,MEM,104.0,113.0,2015-12-01 00:00:00
PHI,LAL,103.0,91.0,2015-12-01 00:00:00
MIN,ORL,93.0,96.0,2015-12-01 00:00:00
POR,DAL,112.0,115.0,2015-12-01 00:00:00
WAS,LAL,104.0,108.0,2015-12-02 00:00:00
DET,PHX,127.0,122.0,2015-12-02 00:00:00
LAC,IND,91.0,103.0,2015-12-02 00:00:00
SAS,MIL,95.0,70.0,2015-12-02 00:00:00
ATL,TOR,86.0,96.0,2015-12-02 00:00:00
NYK,PHI,99.0,87.0,2015-12-02 00:00:00
CHI,DEN,99.0,90.0,2015-12-02 00:00:00
HOU,NOP,108.0,101.0,2015-12-02 00:00:00
CHA,GSW,99.0,116.0,2015-12-02 00:00:00
TOR,DEN,105.0,106.0,2015-12-03 00:00:00
SAC,BOS,97.0,114.0,2015-12-03 00:00:00
MIA,OKC,97.0,95.0,2015-12-03 00:00:00
UTA,ORL,94.0,103.0,2015-12-03 00:00:00
POR,IND,123.0,111.0,2015-12-03 00:00:00
MEM,SAS,83.0,103.0,2015-12-03 00:00:00
NOP,CLE,114.0,108.0,2015-12-04 00:00:00
DET,MIL,102.0,95.0,2015-12-04 00:00:00
DAL,HOU,96.0,100.0,2015-12-04 00:00:00
WAS,PHX,109.0,106.0,2015-12-04 00:00:00
NYK,BKN,108.0,91.0,2015-12-04 00:00:00
ATL,LAL,100.0,87.0,2015-12-04 00:00:00
LAC,ORL,103.0,101.0,2015-12-05 00:00:00
SAS,BOS,108.0,105.0,2015-12-05 00:00:00
PHI,DEN,105.0,108.0,2015-12-05 00:00:00
MIL,NYK,106.0,91.0,2015-12-05 00:00:00
UTA,IND,122.0,119.0,2015-12-05 00:00:00
CHI,CHA,96.0,102.0,2015-12-05 00:00:00
MIN,POR,103.0,109.0,2015-12-05 00:00:00
HOU,SAC,120.0,113.0,2015-12-05 00:00:00
MIA,CLE,99.0,84.0,2015-12-05 00:00:00
TOR,GSW,109.0,112.0,2015-12-05 00:00:00
OKC,SAC,98.0,95.0,2015-12-06 00:00:00
DET,LAL,111.0,91.0,2015-12-06 00:00:00
MEM,PHX,95.0,93.0,2015-12-06 00:00:00
BKN,GSW,98.0,114.0,2015-12-06 00:00:00
WAS,DAL,104.0,116.0,2015-12-06 00:00:00
MIL,POR,90.0,88.0,2015-12-07 00:00:00
CHA,DET,104.0,84.0,2015-12-07 00:00:00
NYK,DAL,97.0,104.0,2015-12-07 00:00:00
MIA,WAS,103.0,114.0,2015-12-07 00:00:00
PHI,SAS,68.0,119.0,2015-12-07 00:00:00
TOR,LAL,102.0,93.0,2015-12-07 00:00:00
CHI,PHX,101.0,103.0,2015-12-07 00:00:00
NOP,BOS,93.0,111.0,2015-12-07 00:00:00
MIN,LAC,106.0,110.0,2015-12-07 00:00:00
SAC,UTA,114.0,106.0,2015-12-08 00:00:00
BKN,HOU,110.0,105.0,2015-12-08 00:00:00
MEM,OKC,88.0,125.0,2015-12-08 00:00:00
DEN,ORL,74.0,85.0,2015-12-08 00:00:00
CLE,POR,105.0,100.0,2015-12-08 00:00:00
IND,GSW,123.0,131.0,2015-12-08 00:00:00
PHX,ORL,107.0,104.0,2015-12-09 00:00:00
BOS,CHI,105.0,100.0,2015-12-09 00:00:00
DAL,ATL,95.0,98.0,2015-12-09 00:00:00
MIN,LAL,123.0,122.0,2015-12-09 00:00:00
TOR,SAS,97.0,94.0,2015-12-09 00:00:00
MIL,LAC,95.0,109.0,2015-12-09 00:00:00
CHA,MIA,99.0,81.0,2015-12-09 00:00:00
UTA,NYK,106.0,85.0,2015-12-09 00:00:00
DET,MEM,92.0,93.0,2015-12-09 00:00:00
WAS,HOU,103.0,109.0,2015-12-09 00:00:00
CHI,LAC,83.0,80.0,2015-12-10 00:00:00
BKN,PHI,100.0,91.0,2015-12-10 00:00:00
SAC,NYK,99.0,97.0,2015-12-10 00:00:00
OKC,ATL,107.0,94.0,2015-12-10 00:00:00
BOS,GSW,119.0,124.0,2015-12-11 00:00:00
PHX,POR,96.0,106.0,2015-12-11 00:00:00
ORL,CLE,76.0,111.0,2015-12-11 00:00:00
UTA,OKC,90.0,94.0,2015-12-11 00:00:00
IND,MIA,96.0,83.0,2015-12-11 00:00:00
NOP,WAS,107.0,105.0,2015-12-11 00:00:00
TOR,MIL,90.0,83.0,2015-12-11 00:00:00
PHI,DET,95.0,107.0,2015-12-11 00:00:00
SAS,LAL,109.0,87.0,2015-12-11 00:00:00
DEN,MIN,111.0,108.0,2015-12-11 00:00:00
MEM,CHA,99.0,123.0,2015-12-11 00:00:00
CHA,BOS,93.0,98.0,2015-12-12 00:00:00
CHI,NOP,98.0,94.0,2015-12-12 00:00:00
MIL,GSW,108.0,95.0,2015-12-12 00:00:00
DAL,WAS,111.0,114.0,2015-12-12 00:00:00
ATL,SAS,78.0,103.0,2015-12-12 00:00:00
DET,IND,118.0,96.0,2015-12-12 00:00:00
BKN,LAC,100.0,105.0,2015-12-12 00:00:00
POR,NYK,110.0,112.0,2015-12-12 00:00:00
HOU,LAL,126.0,97.0,2015-12-12 00:00:00
PHX,MIN,108.0,101.0,2015-12-13 00:00:00
OKC,UTA,104.0,98.0,2015-12-13 00:00:00
MIA,MEM,100.0,97.0,2015-12-13 00:00:00
TOR,PHI,96.0,76.0,2015-12-13 00:00:00
SAS,UTA,118.0,81.0,2015-12-14 00:00:00
CHI,PHI,115.0,96.0,2015-12-14 00:00:00
ATL,MIA,88.0,100.0,2015-12-14 00:00:00
DAL,PHX,104.0,94.0,2015-12-14 00:00:00
BKN,ORL,82.0,105.0,2015-12-14 00:00:00
IND,TOR,106.0,90.0,2015-12-14 00:00:00
MEM,WAS,112.0,95.0,2015-12-14 00:00:00
POR,NOP,105.0,101.0,2015-12-14 00:00:00
DEN,HOU,114.0,108.0,2015-12-14 00:00:00
DET,LAC,103.0,105.0,2015-12-14 00:00:00
BOS,CLE,77.0,89.0,2015-12-15 00:00:00
LAL,MIL,113.0,95.0,2015-12-15 00:00:00
SAC,HOU,107.0,97.0,2015-12-15 00:00:00
MIN,DEN,100.0,112.0,2015-12-15 00:00:00
LAC,MIL,103.0,90.0,2015-12-16 00:00:00
CHI,MEM,98.0,85.0,2015-12-16 00:00:00
BKN,MIA,98.0,104.0,2015-12-16 00:00:00
SAS,WAS,114.0,95.0,2015-12-16 00:00:00
ATL,PHI,127.0,106.0,2015-12-16 00:00:00
DET,BOS,119.0,116.0,2015-12-16 00:00:00
IND,DAL,107.0,81.0,2015-12-16 00:00:00
OKC,POR,106.0,90.0,2015-12-16 00:00:00
NYK,MIN,107.0,102.0,2015-12-16 00:00:00
ORL,CHA,113.0,98.0,2015-12-16 00:00:00
GSW,PHX,128.0,103.0,2015-12-16 00:00:00
UTA,NOP,94.0,104.0,2015-12-16 00:00:00
CLE,OKC,104.0,100.0,2015-12-17 00:00:00
LAL,HOU,87.0,107.0,2015-12-17 00:00:00
CHA,TOR,109.0,99.0,2015-12-17 00:00:00
GSW,MIL,121.0,112.0,2015-12-18 00:00:00
PHI,NYK,97.0,107.0,2015-12-18 00:00:00
MIA,TOR,94.0,108.0,2015-12-18 00:00:00
ORL,POR,102.0,94.0,2015-12-18 00:00:00
DAL,MEM,97.0,88.0,2015-12-18 00:00:00
BOS,ATL,101.0,109.0,2015-12-18 00:00:00
IND,BKN,104.0,97.0,2015-12-18 00:00:00
PHX,NOP,104.0,88.0,2015-12-18 00:00:00
UTA,DEN,97.0,88.0,2015-12-18 00:00:00
MIN,SAC,99.0,95.0,2015-12-18 00:00:00
SAS,LAC,115.0,107.0,2015-12-18 00:00:00
CHI,DET,144.0,147.0,2015-12-18 00:00:00
OKC,LAL,118.0,78.0,2015-12-19 00:00:00
NYK,CHI,107.0,91.0,2015-12-19 00:00:00
HOU,LAC,107.0,97.0,2015-12-19 00:00:00
WAS,CHA,109.0,101.0,2015-12-19 00:00:00
MEM,IND,96.0,84.0,2015-12-19 00:00:00
DEN,NOP,125.0,130.0,2015-12-20 00:00:00
CLE,PHI,108.0,86.0,2015-12-20 00:00:00
BKN,MIN,85.0,100.0,2015-12-20 00:00:00
MIA,POR,116.0,109.0,2015-12-20 00:00:00
ORL,ATL,100.0,103.0,2015-12-20 00:00:00
TOR,SAC,94.0,104.0,2015-12-20 00:00:00
PHX,MIL,95.0,101.0,2015-12-20 00:00:00
CHI,BKN,102.0,105.0,2015-12-21 00:00:00
BOS,MIN,113.0,99.0,2015-12-21 00:00:00
ATL,POR,106.0,97.0,2015-12-21 00:00:00
WAS,SAC,113.0,99.0,2015-12-21 00:00:00
HOU,CHA,102.0,95.0,2015-12-21 00:00:00
NYK,ORL,99.0,107.0,2015-12-21 00:00:00
UTA,PHX,110.0,89.0,2015-12-21 00:00:00
SAS,IND,106.0,92.0,2015-12-21 00:00:00
LAC,OKC,99.0,100.0,2015-12-21 00:00:00
TOR,DAL,103.0,99.0,2015-12-22 00:00:00
MIA,DET,92.0,93.0,2015-12-22 00:00:00
PHI,MEM,90.0,104.0,2015-12-22 00:00:00
DEN,LAL,107.0,111.0,2015-12-22 00:00:00
MIN,SAS,83.0,108.0,2015-12-23 00:00:00
MIL,PHI,113.0,100.0,2015-12-23 00:00:00
CHA,BOS,89.0,102.0,2015-12-23 00:00:00
PHX,DEN,96.0,104.0,2015-12-23 00:00:00
GSW,UTA,103.0,85.0,2015-12-23 00:00:00
IND,SAC,106.0,108.0,2015-12-23 00:00:00
NOP,POR,115.0,89.0,2015-12-23 00:00:00
BKN,DAL,118.0,119.0,2015-12-23 00:00:00
CLE,NYK,91.0,84.0,2015-12-23 00:00:00
ORL,HOU,104.0,101.0,2015-12-23 00:00:00
ATL,DET,107.0,100.0,2015-12-23 00:00:00
WAS,MEM,100.0,91.0,2015-12-23 00:00:00
LAL,OKC,85.0,120.0,2015-12-23 00:00:00
OKC,CHI,96.0,105.0,2015-12-25 00:00:00
MIA,NOP,94.0,88.0,2015-12-25 00:00:00
LAL,LAC,84.0,94.0,2015-12-25 00:00:00
HOU,SAS,88.0,84.0,2015-12-25 00:00:00
GSW,CLE,89.0,83.0,2015-12-25 00:00:00
NOP,HOU,110.0,108.0,2015-12-26 00:00:00
ATL,NYK,117.0,98.0,2015-12-26 00:00:00
PHX,PHI,104.0,111.0,2015-12-26 00:00:00
BKN,WAS,96.0,111.0,2015-12-26 00:00:00
ORL,MIA,101.0,108.0,2015-12-26 00:00:00
MIL,TOR,90.0,111.0,2015-12-26 00:00:00
POR,CLE,105.0,76.0,2015-12-26 00:00:00
MIN,IND,88.0,102.0,2015-12-26 00:00:00
DAL,CHI,118.0,111.0,2015-12-26 00:00:00
SAS,DEN,101.0,86.0,2015-12-26 00:00:00
DET,BOS,93.0,99.0,2015-12-26 00:00:00
UTA,LAC,104.0,109.0,2015-12-26 00:00:00
CHA,MEM,98.0,92.0,2015-12-26 00:00:00
MEM,LAL,112.0,96.0,2015-12-27 00:00:00
BOS,NYK,100.0,91.0,2015-12-27 00:00:00
SAC,POR,94.0,98.0,2015-12-27 00:00:00
OKC,DEN,122.0,112.0,2015-12-27 00:00:00
DAL,MIL,103.0,93.0,2015-12-28 00:00:00
MIA,BKN,105.0,111.0,2015-12-28 00:00:00
IND,ATL,93.0,87.0,2015-12-28 00:00:00
CHI,TOR,104.0,97.0,2015-12-28 00:00:00
SAS,MIN,101.0,95.0,2015-12-28 00:00:00
GSW,SAC,122.0,103.0,2015-12-28 00:00:00
PHX,CLE,97.0,101.0,2015-12-28 00:00:00
ORL,NOP,104.0,89.0,2015-12-28 00:00:00
UTA,PHI,95.0,91.0,2015-12-28 00:00:00
WAS,LAC,91.0,108.0,2015-12-28 00:00:00
CHA,LAL,108.0,98.0,2015-12-28 00:00:00
MEM,MIA,99.0,90.0,2015-12-29 00:00:00
NYK,DET,108.0,96.0,2015-12-29 00:00:00
DEN,CLE,87.0,93.0,2015-12-29 00:00:00
HOU,ATL,115.0,121.0,2015-12-29 00:00:00
OKC,MIL,131.0,123.0,2015-12-29 00:00:00
SAS,PHX,112.0,79.0,2015-12-30 00:00:00
BOS,LAL,104.0,112.0,2015-12-30 00:00:00
TOR,WAS,94.0,91.0,2015-12-30 00:00:00
CHA,LAC,117.0,122.0,2015-12-30 00:00:00
SAC,PHI,105.0,110.0,2015-12-30 00:00:00
ORL,BKN,100.0,93.0,2015-12-30 00:00:00
DAL,GSW,114.0,91.0,2015-12-30 00:00:00
CHI,IND,102.0,100.0,2015-12-30 00:00:00
POR,DEN,110.0,103.0,2015-12-30 00:00:00
MIN,UTA,94.0,80.0,2015-12-30 00:00:00
