team_abbreviation_home,team_abbreviation_away,pts_home,pts_away,game_date
WAS,HOU,158.0,159.0,2019-10-30 00:00:00
GSW,PHX,110.0,121.0,2019-10-30 00:00:00
UTA,LAC,110.0,96.0,2019-10-30 00:00:00
TOR,DET,125.0,113.0,2019-10-30 00:00:00
OKC,POR,99.0,102.0,2019-10-30 00:00:00
ORL,NYK,95.0,83.0,2019-10-30 00:00:00
CLE,CHI,117.0,111.0,2019-10-30 00:00:00
PHI,MIN,117.0,95.0,2019-10-30 00:00:00
SAC,CHA,111.0,118.0,2019-10-30 00:00:00
NOP,DEN,122.0,107.0,2019-10-31 00:00:00
ATL,MIA,97.0,106.0,2019-10-31 00:00:00
LAC,SAS,103.0,97.0,2019-10-31 00:00:00
BKN,HOU,123.0,116.0,2019-11-01 00:00:00
SAC,UTA,102.0,101.0,2019-11-01 00:00:00
ORL,MIL,91.0,123.0,2019-11-01 00:00:00
IND,CLE,102.0,95.0,2019-11-01 00:00:00
CHI,DET,112.0,106.0,2019-11-01 00:00:00
DAL,LAL,110.0,119.0,2019-11-01 00:00:00
BOS,NYK,104.0,102.0,2019-11-01 00:00:00
GSW,SAS,110.0,127.0,2019-11-01 00:00:00
OKC,NOP,115.0,104.0,2019-11-02 00:00:00
WAS,MIN,109.0,131.0,2019-11-02 00:00:00
GSW,CHA,87.0,93.0,2019-11-02 00:00:00
MEM,PHX,105.0,114.0,2019-11-02 00:00:00
ORL,DEN,87.0,91.0,2019-11-02 00:00:00
POR,PHI,128.0,129.0,2019-11-02 00:00:00
MIL,TOR,115.0,105.0,2019-11-02 00:00:00
DET,BKN,113.0,109.0,2019-11-02 00:00:00
SAS,LAL,96.0,103.0,2019-11-03 00:00:00
LAC,UTA,105.0,94.0,2019-11-03 00:00:00
MIA,HOU,129.0,100.0,2019-11-03 00:00:00
CLE,DAL,111.0,131.0,2019-11-03 00:00:00
IND,CHI,108.0,95.0,2019-11-03 00:00:00
NYK,SAC,92.0,113.0,2019-11-03 00:00:00
GSW,POR,127.0,118.0,2019-11-04 00:00:00
MIN,MIL,106.0,134.0,2019-11-04 00:00:00
WAS,DET,115.0,99.0,2019-11-04 00:00:00
BKN,NOP,135.0,125.0,2019-11-04 00:00:00
MEM,HOU,100.0,107.0,2019-11-04 00:00:00
PHX,PHI,114.0,109.0,2019-11-04 00:00:00
CHI,LAL,112.0,118.0,2019-11-05 00:00:00
CHA,IND,122.0,120.0,2019-11-05 00:00:00
OKC,ORL,102.0,94.0,2019-11-05 00:00:00
ATL,SAS,108.0,100.0,2019-11-05 00:00:00
DEN,MIA,109.0,89.0,2019-11-05 00:00:00
CLE,BOS,113.0,119.0,2019-11-05 00:00:00
IND,WAS,121.0,106.0,2019-11-06 00:00:00
MEM,MIN,137.0,121.0,2019-11-06 00:00:00
DAL,ORL,107.0,106.0,2019-11-06 00:00:00
HOU,GSW,129.0,112.0,2019-11-06 00:00:00
LAC,MIL,124.0,129.0,2019-11-06 00:00:00
ATL,CHI,93.0,113.0,2019-11-06 00:00:00
DET,NYK,122.0,102.0,2019-11-06 00:00:00
UTA,PHI,106.0,104.0,2019-11-06 00:00:00
TOR,SAC,124.0,120.0,2019-11-06 00:00:00
SAS,OKC,121.0,112.0,2019-11-07 00:00:00
CHA,BOS,87.0,108.0,2019-11-07 00:00:00
LAC,POR,107.0,101.0,2019-11-07 00:00:00
PHX,MIA,108.0,124.0,2019-11-07 00:00:00
WAS,CLE,100.0,113.0,2019-11-08 00:00:00
POR,BKN,115.0,119.0,2019-11-08 00:00:00
MIN,GSW,125.0,119.0,2019-11-08 00:00:00
DAL,NYK,102.0,106.0,2019-11-08 00:00:00
ORL,MEM,118.0,86.0,2019-11-08 00:00:00
NOP,TOR,104.0,122.0,2019-11-08 00:00:00
ATL,SAC,109.0,121.0,2019-11-08 00:00:00
IND,DET,112.0,106.0,2019-11-08 00:00:00
LAL,MIA,95.0,80.0,2019-11-08 00:00:00
DEN,PHI,100.0,97.0,2019-11-08 00:00:00
UTA,MIL,103.0,100.0,2019-11-08 00:00:00
MEM,DAL,122.0,138.0,2019-11-09 00:00:00
OKC,GSW,114.0,108.0,2019-11-09 00:00:00
SAS,BOS,115.0,135.0,2019-11-09 00:00:00
CHA,NOP,110.0,115.0,2019-11-09 00:00:00
CHI,HOU,94.0,117.0,2019-11-09 00:00:00
ORL,IND,102.0,109.0,2019-11-10 00:00:00
MIN,DEN,98.0,100.0,2019-11-10 00:00:00
NYK,CLE,87.0,108.0,2019-11-10 00:00:00
PHI,CHA,114.0,106.0,2019-11-10 00:00:00
POR,ATL,124.0,113.0,2019-11-10 00:00:00
OKC,MIL,119.0,121.0,2019-11-10 00:00:00
PHX,BKN,138.0,112.0,2019-11-10 00:00:00
LAL,TOR,104.0,113.0,2019-11-10 00:00:00
LAC,TOR,98.0,88.0,2019-11-11 00:00:00
NOP,HOU,116.0,122.0,2019-11-11 00:00:00
BOS,DAL,116.0,106.0,2019-11-11 00:00:00
GSW,UTA,108.0,122.0,2019-11-11 00:00:00
DET,MIN,114.0,120.0,2019-11-11 00:00:00
SAS,MEM,109.0,113.0,2019-11-11 00:00:00
DEN,ATL,121.0,125.0,2019-11-12 00:00:00
MIA,DET,117.0,108.0,2019-11-12 00:00:00
UTA,BKN,119.0,114.0,2019-11-12 00:00:00
CHI,NYK,120.0,102.0,2019-11-12 00:00:00
SAC,POR,107.0,99.0,2019-11-12 00:00:00
PHI,CLE,98.0,97.0,2019-11-12 00:00:00
PHX,LAL,115.0,123.0,2019-11-12 00:00:00
IND,OKC,111.0,85.0,2019-11-12 00:00:00
ORL,PHI,112.0,97.0,2019-11-13 00:00:00
CHA,MEM,117.0,119.0,2019-11-13 00:00:00
LAL,GSW,120.0,94.0,2019-11-13 00:00:00
HOU,LAC,102.0,93.0,2019-11-13 00:00:00
BOS,WAS,140.0,133.0,2019-11-13 00:00:00
POR,TOR,106.0,114.0,2019-11-13 00:00:00
MIN,SAS,129.0,114.0,2019-11-13 00:00:00
PHX,ATL,128.0,112.0,2019-11-14 00:00:00
MIL,CHI,124.0,115.0,2019-11-14 00:00:00
CLE,MIA,97.0,108.0,2019-11-14 00:00:00
NYK,DAL,106.0,103.0,2019-11-14 00:00:00
DEN,BKN,101.0,93.0,2019-11-14 00:00:00
NOP,LAC,132.0,127.0,2019-11-14 00:00:00
GSW,BOS,100.0,105.0,2019-11-15 00:00:00
HOU,IND,111.0,102.0,2019-11-15 00:00:00
MIN,WAS,116.0,137.0,2019-11-15 00:00:00
CHA,DET,109.0,106.0,2019-11-15 00:00:00
MEM,UTA,107.0,106.0,2019-11-15 00:00:00
OKC,PHI,127.0,119.0,2019-11-15 00:00:00
LAL,SAC,99.0,97.0,2019-11-15 00:00:00
ORL,SAS,111.0,109.0,2019-11-15 00:00:00
IND,MIL,83.0,102.0,2019-11-16 00:00:00
NYK,CHA,102.0,103.0,2019-11-16 00:00:00
LAC,ATL,150.0,101.0,2019-11-16 00:00:00
MIA,NOP,109.0,94.0,2019-11-16 00:00:00
SAS,POR,116.0,121.0,2019-11-16 00:00:00
CHI,BKN,111.0,117.0,2019-11-16 00:00:00
MIN,HOU,105.0,125.0,2019-11-16 00:00:00
DAL,TOR,110.0,102.0,2019-11-16 00:00:00
NOP,GSW,108.0,100.0,2019-11-17 00:00:00
MEM,DEN,114.0,131.0,2019-11-17 00:00:00
CLE,PHI,95.0,114.0,2019-11-17 00:00:00
SAC,BOS,100.0,99.0,2019-11-17 00:00:00
LAL,ATL,122.0,101.0,2019-11-17 00:00:00
ORL,WAS,125.0,121.0,2019-11-17 00:00:00
CHI,MIL,101.0,115.0,2019-11-18 00:00:00
NYK,CLE,123.0,105.0,2019-11-18 00:00:00
HOU,POR,132.0,108.0,2019-11-18 00:00:00
UTA,MIN,102.0,112.0,2019-11-18 00:00:00
BKN,IND,86.0,115.0,2019-11-18 00:00:00
DAL,SAS,117.0,110.0,2019-11-18 00:00:00
LAC,OKC,90.0,88.0,2019-11-18 00:00:00
PHX,BOS,85.0,99.0,2019-11-18 00:00:00
TOR,CHA,132.0,96.0,2019-11-18 00:00:00
SAC,PHX,120.0,116.0,2019-11-19 00:00:00
LAL,OKC,112.0,107.0,2019-11-19 00:00:00
NOP,POR,115.0,104.0,2019-11-19 00:00:00
MEM,GSW,95.0,114.0,2019-11-19 00:00:00
LAC,BOS,107.0,104.0,2019-11-20 00:00:00
BKN,CHA,101.0,91.0,2019-11-20 00:00:00
WAS,SAS,138.0,132.0,2019-11-20 00:00:00
DEN,HOU,105.0,95.0,2019-11-20 00:00:00
DAL,GSW,142.0,94.0,2019-11-20 00:00:00
TOR,ORL,113.0,97.0,2019-11-20 00:00:00
PHI,NYK,109.0,104.0,2019-11-20 00:00:00
CHI,DET,109.0,89.0,2019-11-20 00:00:00
MIN,UTA,95.0,103.0,2019-11-20 00:00:00
MIA,CLE,124.0,100.0,2019-11-20 00:00:00
ATL,MIL,127.0,135.0,2019-11-20 00:00:00
PHX,NOP,121.0,124.0,2019-11-21 00:00:00
MIL,POR,137.0,129.0,2019-11-21 00:00:00
WAS,CHA,125.0,118.0,2019-11-22 00:00:00
DAL,CLE,143.0,101.0,2019-11-22 00:00:00
PHI,SAS,115.0,104.0,2019-11-22 00:00:00
DET,ATL,128.0,103.0,2019-11-22 00:00:00
OKC,LAL,127.0,130.0,2019-11-22 00:00:00
UTA,GSW,113.0,109.0,2019-11-22 00:00:00
LAC,HOU,122.0,119.0,2019-11-22 00:00:00
CHI,MIA,108.0,116.0,2019-11-22 00:00:00
BKN,SAC,116.0,97.0,2019-11-22 00:00:00
DEN,BOS,96.0,92.0,2019-11-22 00:00:00
MIN,PHX,98.0,100.0,2019-11-23 00:00:00
NYK,SAS,104.0,111.0,2019-11-23 00:00:00
CLE,POR,110.0,104.0,2019-11-23 00:00:00
MIL,DET,104.0,90.0,2019-11-23 00:00:00
IND,ORL,111.0,106.0,2019-11-23 00:00:00
CHA,CHI,115.0,116.0,2019-11-23 00:00:00
UTA,NOP,128.0,120.0,2019-11-23 00:00:00
PHI,MIA,113.0,86.0,2019-11-23 00:00:00
MEM,LAL,108.0,109.0,2019-11-23 00:00:00
ATL,TOR,116.0,119.0,2019-11-23 00:00:00
HOU,DAL,123.0,137.0,2019-11-24 00:00:00
NYK,BKN,101.0,103.0,2019-11-24 00:00:00
LAC,NOP,134.0,109.0,2019-11-24 00:00:00
DEN,PHX,116.0,104.0,2019-11-24 00:00:00
WAS,SAC,106.0,113.0,2019-11-24 00:00:00
BOS,SAC,103.0,102.0,2019-11-25 00:00:00
ATL,MIN,113.0,125.0,2019-11-25 00:00:00
TOR,PHI,101.0,96.0,2019-11-25 00:00:00
IND,MEM,126.0,114.0,2019-11-25 00:00:00
GSW,OKC,97.0,100.0,2019-11-25 00:00:00
MIL,UTA,122.0,118.0,2019-11-25 00:00:00
DET,ORL,103.0,88.0,2019-11-25 00:00:00
CHI,POR,94.0,117.0,2019-11-25 00:00:00
SAS,LAL,104.0,114.0,2019-11-25 00:00:00
CLE,BKN,106.0,108.0,2019-11-25 00:00:00
MIA,CHA,117.0,100.0,2019-11-25 00:00:00
DAL,LAC,99.0,114.0,2019-11-26 00:00:00
DEN,WAS,117.0,104.0,2019-11-26 00:00:00
CLE,ORL,104.0,116.0,2019-11-27 00:00:00
TOR,NYK,126.0,98.0,2019-11-27 00:00:00
BOS,BKN,121.0,110.0,2019-11-27 00:00:00
CHA,DET,102.0,101.0,2019-11-27 00:00:00
MEM,LAC,119.0,121.0,2019-11-27 00:00:00
PHI,SAC,97.0,91.0,2019-11-27 00:00:00
PHX,WAS,132.0,140.0,2019-11-27 00:00:00
SAS,MIN,101.0,113.0,2019-11-27 00:00:00
IND,UTA,121.0,102.0,2019-11-27 00:00:00
POR,OKC,136.0,119.0,2019-11-27 00:00:00
MIL,ATL,111.0,102.0,2019-11-27 00:00:00
GSW,CHI,104.0,90.0,2019-11-27 00:00:00
HOU,MIA,117.0,108.0,2019-11-27 00:00:00
NOP,LAL,110.0,114.0,2019-11-27 00:00:00
ORL,TOR,83.0,90.0,2019-11-29 00:00:00
LAL,WAS,125.0,103.0,2019-11-29 00:00:00
OKC,NOP,109.0,104.0,2019-11-29 00:00:00
MIA,GSW,122.0,105.0,2019-11-29 00:00:00
NYK,PHI,95.0,101.0,2019-11-29 00:00:00
CLE,MIL,110.0,119.0,2019-11-29 00:00:00
PHX,DAL,113.0,120.0,2019-11-29 00:00:00
MEM,UTA,94.0,103.0,2019-11-29 00:00:00
SAS,LAC,107.0,97.0,2019-11-29 00:00:00
POR,CHI,107.0,103.0,2019-11-29 00:00:00
DET,CHA,107.0,110.0,2019-11-29 00:00:00
IND,ATL,105.0,104.0,2019-11-29 00:00:00
BKN,BOS,112.0,107.0,2019-11-29 00:00:00
PHI,IND,119.0,116.0,2019-11-30 00:00:00
HOU,ATL,158.0,111.0,2019-11-30 00:00:00
SAC,DEN,100.0,97.0,2019-11-30 00:00:00
MIL,CHA,137.0,96.0,2019-11-30 00:00:00
NOP,OKC,104.0,107.0,2019-12-01 00:00:00
NYK,BOS,104.0,113.0,2019-12-01 00:00:00
ORL,GSW,100.0,96.0,2019-12-01 00:00:00
LAC,WAS,150.0,125.0,2019-12-01 00:00:00
MIN,MEM,107.0,115.0,2019-12-01 00:00:00
DET,SAS,132.0,98.0,2019-12-01 00:00:00
TOR,UTA,130.0,110.0,2019-12-01 00:00:00
LAL,DAL,100.0,114.0,2019-12-01 00:00:00
BKN,MIA,106.0,109.0,2019-12-01 00:00:00
CHA,PHX,104.0,109.0,2019-12-02 00:00:00
MEM,IND,104.0,117.0,2019-12-02 00:00:00
SAC,CHI,106.0,113.0,2019-12-02 00:00:00
MIL,NYK,132.0,88.0,2019-12-02 00:00:00
ATL,GSW,104.0,79.0,2019-12-02 00:00:00
PHI,UTA,103.0,94.0,2019-12-02 00:00:00
LAC,POR,117.0,97.0,2019-12-03 00:00:00
TOR,MIA,110.0,121.0,2019-12-03 00:00:00
DEN,LAL,96.0,105.0,2019-12-03 00:00:00
CLE,DET,94.0,127.0,2019-12-03 00:00:00
WAS,ORL,120.0,127.0,2019-12-03 00:00:00
SAS,HOU,135.0,133.0,2019-12-03 00:00:00
NOP,DAL,97.0,118.0,2019-12-03 00:00:00
ORL,PHX,128.0,114.0,2019-12-04 00:00:00
OKC,IND,100.0,107.0,2019-12-04 00:00:00
ATL,BKN,118.0,130.0,2019-12-04 00:00:00
DET,MIL,103.0,127.0,2019-12-04 00:00:00
BOS,MIA,112.0,93.0,2019-12-04 00:00:00
CHA,GSW,106.0,91.0,2019-12-04 00:00:00
UTA,LAL,96.0,121.0,2019-12-04 00:00:00
CHI,MEM,106.0,99.0,2019-12-04 00:00:00
POR,SAC,127.0,116.0,2019-12-04 00:00:00
DAL,MIN,121.0,114.0,2019-12-04 00:00:00
TOR,HOU,109.0,119.0,2019-12-05 00:00:00
NOP,PHX,132.0,139.0,2019-12-05 00:00:00
NYK,DEN,92.0,129.0,2019-12-05 00:00:00
WAS,PHI,119.0,113.0,2019-12-05 00:00:00
CHA,BKN,104.0,111.0,2019-12-06 00:00:00
MIL,LAC,119.0,91.0,2019-12-06 00:00:00
POR,LAL,113.0,136.0,2019-12-06 00:00:00
OKC,MIN,139.0,127.0,2019-12-06 00:00:00
MIA,WAS,112.0,103.0,2019-12-06 00:00:00
CLE,ORL,87.0,93.0,2019-12-06 00:00:00
BOS,DEN,108.0,95.0,2019-12-06 00:00:00
CHI,GSW,98.0,100.0,2019-12-06 00:00:00
SAS,SAC,105.0,104.0,2019-12-06 00:00:00
DET,IND,108.0,101.0,2019-12-06 00:00:00
HOU,PHX,115.0,109.0,2019-12-07 00:00:00
NYK,IND,103.0,104.0,2019-12-07 00:00:00
UTA,MEM,126.0,112.0,2019-12-07 00:00:00
DAL,NOP,130.0,84.0,2019-12-07 00:00:00
PHI,CLE,141.0,94.0,2019-12-07 00:00:00
MIA,CHI,110.0,105.0,2019-12-08 00:00:00
POR,OKC,96.0,108.0,2019-12-08 00:00:00
PHI,TOR,110.0,104.0,2019-12-08 00:00:00
WAS,LAC,119.0,135.0,2019-12-08 00:00:00
CHA,ATL,107.0,122.0,2019-12-08 00:00:00
DAL,SAC,106.0,110.0,2019-12-08 00:00:00
LAL,MIN,142.0,125.0,2019-12-08 00:00:00
BKN,DEN,105.0,102.0,2019-12-08 00:00:00
BOS,CLE,110.0,88.0,2019-12-09 00:00:00
CHI,TOR,92.0,93.0,2019-12-09 00:00:00
UTA,OKC,90.0,104.0,2019-12-09 00:00:00
MIL,ORL,110.0,101.0,2019-12-09 00:00:00
GSW,MEM,102.0,110.0,2019-12-09 00:00:00
IND,LAC,99.0,110.0,2019-12-09 00:00:00
NOP,DET,103.0,105.0,2019-12-09 00:00:00
PHX,MIN,125.0,109.0,2019-12-09 00:00:00
HOU,SAC,118.0,119.0,2019-12-09 00:00:00
CHA,WAS,114.0,107.0,2019-12-10 00:00:00
MIA,ATL,135.0,121.0,2019-12-10 00:00:00
PHI,DEN,97.0,92.0,2019-12-10 00:00:00
POR,NYK,115.0,87.0,2019-12-10 00:00:00
CLE,HOU,110.0,116.0,2019-12-11 00:00:00
TOR,LAC,92.0,112.0,2019-12-11 00:00:00
GSW,NYK,122.0,124.0,2019-12-11 00:00:00
PHX,MEM,108.0,115.0,2019-12-11 00:00:00
IND,BOS,122.0,117.0,2019-12-11 00:00:00
MIN,UTA,116.0,127.0,2019-12-11 00:00:00
ORL,LAL,87.0,96.0,2019-12-11 00:00:00
CHI,ATL,136.0,102.0,2019-12-11 00:00:00
MIL,NOP,127.0,112.0,2019-12-11 00:00:00
SAC,OKC,94.0,93.0,2019-12-11 00:00:00
BKN,CHA,108.0,113.0,2019-12-11 00:00:00
BOS,PHI,109.0,115.0,2019-12-12 00:00:00
SAS,CLE,109.0,117.0,2019-12-12 00:00:00
DEN,POR,114.0,99.0,2019-12-12 00:00:00
DET,DAL,111.0,122.0,2019-12-12 00:00:00
ORL,HOU,107.0,130.0,2019-12-13 00:00:00
CHI,CHA,73.0,83.0,2019-12-13 00:00:00
MEM,MIL,114.0,127.0,2019-12-13 00:00:00
UTA,GSW,114.0,106.0,2019-12-13 00:00:00
PHI,NOP,116.0,109.0,2019-12-13 00:00:00
MIN,LAC,117.0,124.0,2019-12-13 00:00:00
ATL,IND,100.0,110.0,2019-12-13 00:00:00
MIA,LAL,110.0,113.0,2019-12-13 00:00:00
SAC,NYK,101.0,103.0,2019-12-13 00:00:00
PHX,SAS,119.0,121.0,2019-12-14 00:00:00
DAL,MIA,118.0,122.0,2019-12-14 00:00:00
HOU,DET,107.0,115.0,2019-12-14 00:00:00
CHI,LAC,109.0,106.0,2019-12-14 00:00:00
TOR,BKN,110.0,102.0,2019-12-14 00:00:00
DEN,OKC,110.0,102.0,2019-12-14 00:00:00
MEM,WAS,128.0,111.0,2019-12-14 00:00:00
MIL,CLE,125.0,108.0,2019-12-14 00:00:00
ATL,LAL,96.0,101.0,2019-12-15 00:00:00
GSW,SAC,79.0,100.0,2019-12-15 00:00:00
NOP,ORL,119.0,130.0,2019-12-15 00:00:00
BKN,PHI,109.0,89.0,2019-12-15 00:00:00
DEN,NYK,111.0,105.0,2019-12-15 00:00:00
IND,CHA,107.0,85.0,2019-12-15 00:00:00
DET,WAS,119.0,133.0,2019-12-16 00:00:00
PHX,POR,110.0,111.0,2019-12-16 00:00:00
HOU,SAS,109.0,107.0,2019-12-16 00:00:00
MEM,MIA,118.0,111.0,2019-12-16 00:00:00
TOR,CLE,133.0,113.0,2019-12-16 00:00:00
OKC,CHI,109.0,106.0,2019-12-16 00:00:00
MIL,DAL,116.0,120.0,2019-12-16 00:00:00
LAC,PHX,120.0,99.0,2019-12-17 00:00:00
CHA,SAC,110.0,102.0,2019-12-17 00:00:00
NOP,BKN,101.0,108.0,2019-12-17 00:00:00
IND,LAL,105.0,102.0,2019-12-17 00:00:00
UTA,ORL,109.0,102.0,2019-12-17 00:00:00
NYK,ATL,143.0,120.0,2019-12-17 00:00:00
POR,GSW,122.0,112.0,2019-12-18 00:00:00
WAS,CHI,109.0,110.0,2019-12-18 00:00:00
MIN,NOP,99.0,107.0,2019-12-18 00:00:00
DET,TOR,99.0,112.0,2019-12-18 00:00:00
CLE,CHA,100.0,98.0,2019-12-18 00:00:00
OKC,MEM,126.0,122.0,2019-12-18 00:00:00
DAL,BOS,103.0,109.0,2019-12-18 00:00:00
PHI,MIA,104.0,108.0,2019-12-18 00:00:00
DEN,ORL,113.0,104.0,2019-12-18 00:00:00
LAC,HOU,117.0,122.0,2019-12-19 00:00:00
ATL,UTA,106.0,111.0,2019-12-19 00:00:00
MIL,LAL,111.0,104.0,2019-12-19 00:00:00
SAS,BKN,118.0,105.0,2019-12-19 00:00:00
BOS,DET,114.0,93.0,2019-12-20 00:00:00
TOR,WAS,122.0,118.0,2019-12-20 00:00:00
DEN,MIN,109.0,100.0,2019-12-20 00:00:00
OKC,PHX,126.0,108.0,2019-12-20 00:00:00
IND,SAC,119.0,105.0,2019-12-20 00:00:00
CLE,MEM,114.0,107.0,2019-12-20 00:00:00
PHI,DAL,98.0,117.0,2019-12-20 00:00:00
MIA,NYK,129.0,114.0,2019-12-20 00:00:00
GSW,NOP,106.0,102.0,2019-12-20 00:00:00
POR,ORL,118.0,103.0,2019-12-20 00:00:00
MEM,SAC,119.0,115.0,2019-12-21 00:00:00
CHA,UTA,107.0,114.0,2019-12-21 00:00:00
DET,CHI,107.0,119.0,2019-12-21 00:00:00
SAS,LAC,109.0,134.0,2019-12-21 00:00:00
NYK,MIL,102.0,123.0,2019-12-21 00:00:00
PHX,HOU,125.0,139.0,2019-12-21 00:00:00
POR,MIN,113.0,106.0,2019-12-21 00:00:00
BKN,ATL,122.0,112.0,2019-12-21 00:00:00
PHI,WAS,125.0,108.0,2019-12-21 00:00:00
LAL,DEN,104.0,128.0,2019-12-22 00:00:00
MIL,IND,117.0,89.0,2019-12-22 00:00:00
OKC,LAC,118.0,112.0,2019-12-22 00:00:00
BOS,CHA,119.0,93.0,2019-12-22 00:00:00
TOR,DAL,110.0,107.0,2019-12-22 00:00:00
GSW,MIN,113.0,104.0,2019-12-23 00:00:00
PHX,DEN,111.0,113.0,2019-12-23 00:00:00
ORL,CHI,103.0,95.0,2019-12-23 00:00:00
POR,NOP,94.0,102.0,2019-12-23 00:00:00
DET,PHI,109.0,125.0,2019-12-23 00:00:00
NYK,WAS,115.0,121.0,2019-12-23 00:00:00
IND,TOR,120.0,115.0,2019-12-23 00:00:00
MIA,UTA,107.0,104.0,2019-12-23 00:00:00
SAC,HOU,104.0,113.0,2019-12-23 00:00:00
MEM,SAS,115.0,145.0,2019-12-23 00:00:00
CLE,ATL,121.0,118.0,2019-12-23 00:00:00
DEN,NOP,100.0,112.0,2019-12-25 00:00:00
TOR,BOS,102.0,118.0,2019-12-25 00:00:00
GSW,HOU,116.0,104.0,2019-12-25 00:00:00
LAL,LAC,106.0,111.0,2019-12-25 00:00:00
PHI,MIL,121.0,109.0,2019-12-25 00:00:00
OKC,MEM,97.0,110.0,2019-12-26 00:00:00
SAC,MIN,104.0,105.0,2019-12-26 00:00:00
BKN,NYK,82.0,94.0,2019-12-26 00:00:00
UTA,POR,121.0,115.0,2019-12-26 00:00:00
DET,WAS,132.0,102.0,2019-12-26 00:00:00
DAL,SAS,102.0,98.0,2019-12-26 00:00:00
GSW,PHX,105.0,96.0,2019-12-27 00:00:00
MIA,IND,113.0,112.0,2019-12-27 00:00:00
ORL,PHI,98.0,97.0,2019-12-27 00:00:00
CHA,OKC,102.0,104.0,2019-12-27 00:00:00
ATL,MIL,86.0,112.0,2019-12-27 00:00:00
BOS,CLE,129.0,117.0,2019-12-27 00:00:00
MIN,CLE,88.0,94.0,2019-12-28 00:00:00
SAS,DET,136.0,109.0,2019-12-28 00:00:00
CHI,ATL,116.0,81.0,2019-12-28 00:00:00
HOU,BKN,108.0,98.0,2019-12-28 00:00:00
DEN,MEM,119.0,110.0,2019-12-28 00:00:00
MIL,ORL,111.0,100.0,2019-12-28 00:00:00
NOP,IND,120.0,98.0,2019-12-28 00:00:00
BOS,TOR,97.0,113.0,2019-12-28 00:00:00
MIA,PHI,117.0,116.0,2019-12-28 00:00:00
SAC,PHX,110.0,112.0,2019-12-28 00:00:00
LAC,UTA,107.0,120.0,2019-12-28 00:00:00
GSW,DAL,121.0,141.0,2019-12-28 00:00:00
