home_idx,away_idx,margin
6,1,7.0
26,7,-1.0
9,25,8.0
22,23,17.0
17,19,-8.0
15,24,2.0
3,29,-3.0
11,18,12.0
28,13,28.0
21,10,-2.0
14,2,2.0
0,16,24.0
4,27,19.0
8,20,14.0
12,5,7.0
0,28,-1.0
12,13,18.0
4,18,1.0
21,6,12.0
25,5,12.0
3,24,-5.0
20,16,1.0
26,14,3.0
17,23,-7.0
2,8,21.0
27,10,12.0
1,19,30.0
11,7,2.0
29,6,13.0
0,22,14.0
18,24,-6.0
15,3,10.0
21,23,22.0
9,5,10.0
19,8,14.0
2,7,24.0
20,27,24.0
26,16,23.0
13,25,-1.0
14,17,16.0
8,2,-4.0
11,27,19.0
29,28,14.0
6,24,10.0
18,10,18.0
15,3,22.0
12,1,-10.0
22,0,17.0
25,9,12.0
4,7,-18.0
5,17,0.0
13,1,18.0
19,20,-5.0
22,28,12.0
29,14,15.0
21,3,-2.0
9,26,30.0
10,12,-11.0
2,20,9.0
8,27,1.0
15,23,6.0
16,0,-10.0
18,14,16.0
6,12,7.0
25,1,30.0
24,26,12.0
28,19,-2.0
29,20,4.0
3,11,-7.0
21,17,-13.0
0,2,-20.0
23,9,16.0
7,19,2.0
6,10,-4.0
18,4,19.0
16,5,20.0
27,15,13.0
24,1,3.0
25,26,23.0
12,8,10.0
22,16,13.0
18,2,-3.0
14,20,16.0
4,21,4.0
10,11,-3.0
6,7,30.0
28,23,6.0
9,19,15.0
13,8,12.0
29,15,6.0
5,3,15.0
11,21,6.0
0,27,7.0
22,17,2.0
24,28,0.0
12,26,27.0
1,14,17.0
10,9,-2.0
29,3,9.0
6,7,4.0
13,26,30.0
25,8,13.0
23,19,26.0
5,15,30.0
5,0,17.0
11,21,26.0
18,9,30.0
17,15,9.0
20,19,-5.0
16,24,13.0
12,28,12.0
4,2,19.0
14,25,1.0
7,8,3.0
23,13,15.0
22,1,14.0
26,18,-14.0
5,24,23.0
16,4,0.0
3,22,11.0
27,1,-9.0
11,17,-9.0
20,7,0.0
0,25,14.0
2,6,18.0
28,8,-4.0
15,29,13.0
9,12,22.0
10,0,11.0
12,7,-5.0
11,1,16.0
26,13,-6.0
3,17,7.0
19,24,2.0
14,18,26.0
2,25,23.0
16,5,20.0
20,4,9.0
21,22,-3.0
23,8,11.0
15,29,8.0
9,28,16.0
27,6,10.0
23,28,6.0
26,13,0.0
10,20,18.0
21,22,-25.0
16,6,14.0
19,14,1.0
2,29,14.0
0,15,-3.0
12,11,19.0
17,9,-18.0
1,24,19.0
8,5,-3.0
7,10,21.0
22,0,8.0
29,17,20.0
2,3,30.0
27,5,17.0
28,4,-2.0
25,23,0.0
1,21,12.0
13,11,4.0
18,20,9.0
8,19,-25.0
6,9,8.0
24,12,-1.0
2,15,18.0
18,27,23.0
25,11,28.0
21,0,-12.0
23,4,24.0
1,29,11.0
28,12,18.0
13,24,24.0
7,10,25.0
20,26,13.0
17,14,13.0
5,22,30.0
19,16,-1.0
8,6,11.0
23,10,4.0
28,11,25.0
14,22,13.0
2,15,1.0
9,4,13.0
1,27,14.0
5,21,16.0
0,7,13.0
3,29,6.0
26,18,-13.0
16,13,1.0
12,25,-22.0
27,21,18.0
9,10,24.0
17,20,-2.0
28,24,0.0
3,16,-4.0
19,6,-16.0
1,2,-6.0
19,5,16.0
18,7,20.0
29,13,-6.0
8,14,-5.0
26,23,-30.0
24,11,21.0
25,4,14.0
21,16,-2.0
6,23,24.0
3,12,3.0
9,11,-3.0
10,22,14.0
14,15,13.0
0,20,-2.0
27,2,-1.0
15,8,-15.0
5,13,19.0
7,6,4.0
19,0,29.0
1,3,11.0
21,12,10.0
27,13,18.0
16,25,18.0
14,20,26.0
17,11,11.0
4,29,9.0
18,8,11.0
28,9,6.0
23,2,-22.0
26,10,14.0
15,12,10.0
24,7,4.0
28,17,-5.0
5,25,-6.0
6,16,4.0
21,27,9.0
11,29,15.0
18,23,16.0
1,0,9.0
22,13,16.0
14,8,16.0
3,19,-14.0
24,17,11.0
4,6,30.0
11,1,2.0
9,2,21.0
5,20,13.0
7,28,10.0
15,26,1.0
29,12,-2.0
8,13,-2.0
22,3,23.0
18,23,10.0
21,27,17.0
19,25,18.0
0,4,6.0
10,16,10.0
11,15,0.0
14,0,30.0
26,5,6.0
6,20,12.0
24,17,26.0
12,2,25.0
29,1,-7.0
13,2,1.0
28,18,26.0
22,25,25.0
10,23,19.0
16,9,22.0
12,17,16.0
6,5,-10.0
4,19,-3.0
20,15,3.0
26,24,-11.0
27,25,4.0
3,8,-2.0
7,29,18.0
11,9,11.0
21,0,16.0
28,18,8.0
10,15,2.0
12,23,-11.0
14,16,30.0
3,0,-14.0
6,24,25.0
5,11,11.0
8,25,-4.0
20,17,3.0
4,19,-18.0
13,7,23.0
2,21,-3.0
27,1,2.0
22,9,17.0
20,14,11.0
23,18,9.0
12,29,14.0
26,15,-5.0
10,24,-7.0
5,6,6.0
16,28,30.0
11,19,2.0
17,4,29.0
8,1,2.0
27,9,-11.0
13,29,7.0
2,21,2.0
7,3,9.0
22,27,8.0
23,13,30.0
0,21,6.0
10,26,-14.0
17,6,15.0
20,24,7.0
18,16,-4.0
5,28,28.0
25,3,-1.0
19,9,30.0
15,4,-5.0
23,29,2.0
7,14,19.0
8,28,-10.0
5,16,13.0
19,27,-2.0
12,3,26.0
25,13,19.0
2,11,0.0
20,24,8.0
10,21,-1.0
0,4,3.0
17,6,0.0
1,9,30.0
22,8,25.0
18,26,14.0
28,29,13.0
5,27,-6.0
13,3,1.0
23,14,-20.0
25,29,-9.0
19,4,4.0
7,24,18.0
20,18,2.0
10,6,-1.0
15,11,2.0
0,8,30.0
1,16,23.0
2,17,17.0
22,12,10.0
21,26,25.0
19,22,-2.0
6,13,14.0
2,16,26.0
9,14,19.0
7,23,8.0
24,3,16.0
5,1,-3.0
26,28,9.0
15,17,8.0
8,12,-6.0
4,10,-10.0
18,11,25.0
20,26,21.0
27,12,-6.0
11,0,20.0
9,3,10.0
25,7,-2.0
14,23,-12.0
21,13,-14.0
2,10,29.0
29,22,10.0
6,19,10.0
25,7,6.0
4,16,11.0
18,17,6.0
0,1,4.0
8,21,25.0
29,23,30.0
9,28,10.0
15,13,19.0
11,5,14.0
27,14,-8.0
2,12,11.0
26,19,12.0
3,20,13.0
6,10,20.0
25,28,6.0
7,15,10.0
16,17,14.0
9,24,11.0
18,22,16.0
21,29,-14.0
4,8,19.0
27,23,14.0
0,13,-4.0
11,12,6.0
26,6,4.0
4,5,4.0
28,15,2.0
10,19,-15.0
20,22,-14.0
17,8,-7.0
14,18,20.0
3,1,-12.0
14,25,15.0
7,2,17.0
16,29,-18.0
9,0,7.0
10,6,0.0
12,15,-5.0
1,26,30.0
5,4,16.0
17,7,18.0
24,8,30.0
19,23,24.0
11,27,13.0
3,13,-1.0
22,18,14.0
20,2,30.0
16,29,15.0
28,25,3.0
21,20,16.0
5,23,7.0
22,11,8.0
13,15,8.0
9,8,2.0
25,0,2.0
17,24,12.0
4,1,14.0
27,16,2.0
18,10,16.0
3,14,-19.0
19,26,8.0
6,2,-24.0
10,28,-12.0
7,12,30.0
21,14,-3.0
26,8,17.0
13,0,21.0
18,1,-1.0
22,4,-9.0
11,24,14.0
27,19,1.0
16,3,-24.0
20,29,22.0
7,5,18.0
17,12,18.0
23,15,-3.0
25,13,3.0
4,28,13.0
9,21,-9.0
26,2,0.0
6,18,15.0
15,1,4.0
8,22,-7.0
20,6,16.0
23,5,-9.0
12,0,1.0
11,3,10.0
14,28,10.0
27,24,17.0
10,17,-3.0
19,16,1.0
14,26,13.0
7,13,18.0
29,18,-15.0
2,4,13.0
25,21,30.0
24,21,2.0
9,23,-7.0
12,6,17.0
22,8,30.0
28,5,7.0
27,3,17.0
15,20,6.0
25,10,25.0
7,23,30.0
14,26,11.0
0,16,-4.0
19,11,11.0
2,18,16.0
29,4,8.0
8,17,22.0
15,16,11.0
1,2,-6.0
27,3,15.0
24,5,-1.0
13,6,1.0
22,20,-14.0
8,18,-1.0
29,19,1.0
11,0,3.0
26,9,-26.0
17,23,10.0
4,20,-9.0
28,21,9.0
12,7,-7.0
25,10,30.0
3,2,-11.0
15,16,21.0
27,0,-6.0
11,14,-13.0
24,6,22.0
17,5,13.0
28,22,4.0
4,9,19.0
13,22,4.0
1,20,-5.0
24,6,22.0
12,10,26.0
7,21,8.0
26,25,-8.0
8,19,-8.0
17,28,4.0
19,27,3.0
13,10,13.0
0,15,13.0
5,18,15.0
14,23,30.0
16,11,18.0
29,9,-4.0
3,2,-7.0
16,27,13.0
26,1,13.0
7,24,14.0
12,22,-5.0
14,5,6.0
19,29,-6.0
6,0,-3.0
13,25,0.0
7,17,9.0
10,3,0.0
18,15,-21.0
20,11,25.0
28,12,28.0
2,9,8.0
17,27,7.0
24,22,-5.0
23,1,10.0
8,4,-13.0
5,9,-1.0
25,20,10.0
13,14,6.0
7,11,28.0
28,1,-6.0
6,15,30.0
26,12,0.0
0,19,20.0
21,18,18.0
0,3,1.0
27,2,3.0
25,22,3.0
23,11,10.0
17,10,14.0
5,16,17.0
29,21,25.0
27,19,14.0
6,12,-9.0
7,20,3.0
9,1,1.0
24,13,-4.0
15,18,9.0
23,14,7.0
8,16,-15.0
25,14,30.0
21,2,20.0
24,26,25.0
10,17,10.0
28,3,23.0
4,0,16.0
11,4,11.0
23,3,30.0
13,12,-13.0
19,5,7.0
18,7,4.0
6,29,4.0
15,2,8.0
22,1,9.0
20,0,0.0
21,11,11.0
16,7,13.0
18,17,-4.0
13,26,14.0
10,29,0.0
24,28,15.0
9,14,7.0
25,27,-13.0
2,19,2.0
23,6,1.0
12,26,30.0
10,5,-13.0
3,4,20.0
1,8,-3.0
20,5,17.0
11,16,-5.0
17,14,16.0
15,21,10.0
9,27,17.0
22,7,12.0
1,19,12.0
21,4,-14.0
18,29,-5.0
17,25,12.0
26,23,-5.0
28,6,13.0
8,10,2.0
2,13,9.0
0,12,-2.0
24,27,-13.0
14,11,17.0
3,15,10.0
5,12,28.0
16,18,30.0
20,9,-3.0
26,29,-16.0
17,25,-2.0
22,21,-5.0
6,8,11.0
23,27,13.0
24,0,9.0
1,13,22.0
5,15,2.0
19,13,-1.0
16,3,14.0
4,12,0.0
7,18,14.0
17,9,10.0
26,25,-5.0
22,21,16.0
14,24,-5.0
2,1,30.0
10,20,11.0
28,27,8.0
23,0,-27.0
5,14,20.0
6,18,10.0
7,9,22.0
11,13,4.0
19,15,7.0
16,12,6.0
4,3,21.0
17,21,-2.0
8,3,11.0
26,22,-7.0
10,27,-1.0
2,23,-7.0
29,24,-3.0
11,25,8.0
28,0,-2.0
8,23,-11.0
19,12,-1.0
1,29,7.0
4,24,13.0
16,15,13.0
20,10,30.0
9,6,11.0
7,0,25.0
18,13,10.0
3,21,-1.0
11,5,-14.0
14,27,2.0
17,7,30.0
18,25,30.0
19,22,16.0
10,25,-15.0
28,6,-8.0
24,16,-14.0
8,2,-7.0
9,20,30.0
1,12,-3.0
4,26,29.0
29,5,-18.0
13,20,2.0
18,0,14.0
21,19,1.0
1,23,1.0
14,4,20.0
7,17,30.0
29,3,19.0
12,6,-1.0
24,9,8.0
5,8,30.0
28,17,-20.0
15,11,10.0
2,22,12.0
27,26,19.0
10,25,3.0
21,7,16.0
1,4,16.0
0,23,14.0
13,16,-4.0
12,16,-8.0
8,26,12.0
18,5,-6.0
22,19,16.0
24,20,-4.0
25,6,-3.0
14,17,26.0
11,23,-8.0
15,10,7.0
2,3,16.0
27,28,-1.0
9,13,-1.0
5,4,13.0
19,28,11.0
21,15,1.0
0,26,24.0
29,11,19.0
3,7,-9.0
25,6,10.0
1,22,2.0
27,8,6.0
2,14,15.0
9,29,14.0
24,13,17.0
6,17,2.0
5,26,13.0
4,21,-4.0
20,18,2.0
19,1,23.0
15,7,1.0
3,0,11.0
11,28,-1.0
22,10,24.0
23,25,16.0
16,2,11.0
24,29,-20.0
12,9,15.0
27,21,15.0
13,18,23.0
3,26,15.0
7,6,14.0
20,10,30.0
11,4,9.0
14,28,11.0
22,5,11.0
0,19,-16.0
1,15,16.0
2,8,23.0
4,16,-7.0
23,12,-4.0
17,29,-3.0
27,18,10.0
28,20,6.0
22,14,10.0
21,8,7.0
25,24,22.0
13,9,18.0
11,2,1.0
5,7,-1.0
6,26,30.0
17,3,-3.0
12,25,4.0
9,10,20.0
23,20,14.0
29,19,-1.0
0,5,22.0
16,15,30.0
4,1,30.0
22,2,2.0
28,26,21.0
14,7,23.0
19,18,27.0
21,11,-8.0
3,15,10.0
8,27,1.0
20,25,-4.0
7,12,15.0
24,10,22.0
9,17,10.0
16,23,8.0
5,27,30.0
6,13,2.0
0,1,7.0
4,29,25.0
22,15,3.0
3,8,16.0
18,21,-3.0
19,2,20.0
27,4,11.0
28,26,-3.0
0,29,2.0
14,13,17.0
9,24,23.0
12,17,-2.0
6,11,3.0
1,16,-9.0
10,7,-16.0
20,25,-1.0
15,22,-18.0
19,1,29.0
2,5,9.0
10,14,-9.0
16,21,27.0
3,23,-9.0
20,13,-1.0
8,4,3.0
24,18,-6.0
9,12,29.0
29,27,16.0
26,11,16.0
6,22,12.0
13,17,-3.0
7,14,21.0
9,18,14.0
25,12,6.0
2,1,-5.0
20,28,30.0
4,23,-16.0
15,19,3.0
0,24,23.0
3,21,-6.0
29,27,-2.0
5,8,29.0
15,0,13.0
16,22,2.0
25,17,1.0
26,10,-7.0
2,19,3.0
29,16,-1.0
10,26,30.0
20,28,15.0
21,24,2.0
1,3,21.0
13,9,13.0
4,11,2.0
12,14,11.0
6,23,1.0
5,2,9.0
25,18,20.0
7,27,10.0
15,0,7.0
8,24,-1.0
11,22,1.0
20,9,14.0
8,29,3.0
21,16,-6.0
17,22,-18.0
19,3,-2.0
13,14,14.0
10,1,-17.0
6,28,9.0
7,4,-16.0
15,5,1.0
18,6,12.0
29,0,3.0
2,24,27.0
12,27,13.0
23,20,30.0
21,28,-2.0
11,10,14.0
14,9,26.0
8,3,-5.0
16,1,10.0
25,19,10.0
17,1,4.0
22,24,6.0
29,0,-2.0
26,7,13.0
13,27,15.0
15,5,9.0
18,20,-9.0
12,19,16.0
8,11,-1.0
3,28,-3.0
21,15,17.0
0,2,-4.0
14,6,9.0
10,4,-3.0
23,25,-4.0
9,16,14.0
18,24,22.0
22,29,24.0
7,1,3.0
3,5,-1.0
26,20,-7.0
13,19,1.0
8,11,25.0
25,16,-4.0
9,23,16.0
6,14,-11.0
10,2,7.0
15,28,9.0
0,17,-16.0
29,8,25.0
23,16,-7.0
24,19,-11.0
18,13,-10.0
3,5,-11.0
27,7,20.0
26,21,23.0
20,1,19.0
15,14,24.0
12,9,13.0
4,25,2.0
5,22,-4.0
17,2,3.0
10,13,9.0
26,6,-4.0
16,11,-11.0
23,21,8.0
8,7,-14.0
1,25,0.0
27,20,22.0
13,6,4.0
24,2,-9.0
4,17,13.0
26,14,-1.0
10,18,7.0
3,22,-30.0
5,29,28.0
0,9,13.0
19,7,11.0
12,21,0.0
4,15,19.0
11,22,-15.0
27,17,20.0
29,25,-9.0
14,9,19.0
28,2,6.0
1,7,-1.0
20,23,9.0
26,0,13.0
16,27,12.0
24,12,-10.0
8,15,-7.0
10,18,-5.0
13,21,11.0
10,9,-8.0
3,11,11.0
22,4,1.0
28,25,13.0
19,17,-1.0
14,6,9.0
18,26,30.0
21,29,15.0
1,5,-1.0
0,8,27.0
25,2,-18.0
12,20,4.0
27,11,1.0
15,19,12.0
14,10,10.0
6,9,3.0
17,0,6.0
16,26,30.0
4,22,-20.0
28,24,-7.0
13,23,16.0
29,7,-9.0
1,5,3.0
12,20,27.0
18,3,24.0
21,19,10.0
9,22,13.0
13,20,10.0
25,23,13.0
24,4,-23.0
29,26,17.0
28,16,-23.0
6,3,-3.0
14,10,30.0
27,8,26.0
2,11,30.0
7,16,28.0
15,1,-24.0
0,11,18.0
25,28,13.0
23,22,25.0
12,18,-16.0
0,14,1.0
21,1,18.0
5,10,22.0
27,29,15.0
13,4,-5.0
3,6,11.0
24,20,-1.0
9,17,2.0
2,26,30.0
11,6,-18.0
25,17,1.0
8,16,-4.0
12,4,17.0
19,10,27.0
24,18,-29.0
7,22,10.0
28,23,-9.0
20,3,2.0
29,2,24.0
27,15,19.0
0,5,7.0
9,18,16.0
14,21,10.0
26,28,-6.0
22,6,13.0
1,10,14.0
19,15,14.0
11,16,-8.0
4,13,-6.0
24,25,-30.0
14,12,-4.0
20,8,6.0
23,17,12.0
16,2,-30.0
7,18,-14.0
23,7,12.0
9,26,20.0
24,25,-19.0
10,8,11.0
17,13,-7.0
14,12,19.0
29,21,-2.0
1,0,22.0
5,19,-9.0
2,28,13.0
11,20,9.0
22,27,12.0
3,4,-25.0
18,12,13.0
15,6,12.0
19,29,14.0
25,26,-3.0
16,22,18.0
1,28,6.0
5,11,15.0
0,6,7.0
4,14,26.0
21,8,30.0
20,23,-5.0
10,13,-20.0
17,24,3.0
3,27,-15.0
7,9,7.0
1,17,0.0
28,13,3.0
23,26,26.0
29,16,-7.0
4,0,-13.0
14,24,15.0
18,25,-13.0
22,2,7.0
10,7,26.0
3,27,-15.0
8,15,-8.0
21,5,1.0
9,20,16.0
12,13,12.0
6,25,9.0
0,29,23.0
16,4,18.0
2,27,9.0
11,19,-4.0
8,1,-10.0
18,14,12.0
23,7,9.0
21,5,-19.0
28,20,-11.0
26,24,7.0
22,15,-23.0
2,27,24.0
13,23,19.0
25,9,-17.0
6,4,2.0
18,19,13.0
16,14,-18.0
0,22,0.0
1,21,22.0
11,8,-2.0
29,15,11.0
3,10,2.0
26,17,-15.0
12,24,16.0
28,7,9.0
17,18,10.0
23,12,0.0
15,21,18.0
7,25,19.0
2,0,11.0
13,28,16.0
29,10,0.0
24,9,-30.0
20,14,20.0
6,26,-16.0
19,11,0.0
1,22,-24.0
4,8,27.0
27,16,21.0
5,3,-6.0
