team_abbreviation_home,team_abbreviation_away,pts_home,pts_away,game_date
MIA,MIL,94.0,87.0,2018-12-22 00:00:00
LAC,DEN,132.0,111.0,2018-12-22 00:00:00
GSW,LAC,129.0,127.0,2018-12-23 00:00:00
ORL,MIA,91.0,115.0,2018-12-23 00:00:00
OKC,MIN,112.0,114.0,2018-12-23 00:00:00
SAC,NOP,122.0,117.0,2018-12-23 00:00:00
DET,ATL,95.0,98.0,2018-12-23 00:00:00
LAL,MEM,99.0,107.0,2018-12-23 00:00:00
BOS,CHA,119.0,103.0,2018-12-23 00:00:00
IND,WAS,105.0,89.0,2018-12-23 00:00:00
POR,DAL,121.0,118.0,2018-12-23 00:00:00
CLE,CHI,92.0,112.0,2018-12-23 00:00:00
BKN,PHX,111.0,103.0,2018-12-23 00:00:00
HOU,OKC,113.0,109.0,2018-12-25 00:00:00
NYK,MIL,95.0,109.0,2018-12-25 00:00:00
GSW,LAL,101.0,127.0,2018-12-25 00:00:00
BOS,PHI,121.0,114.0,2018-12-25 00:00:00
UTA,POR,117.0,96.0,2018-12-25 00:00:00
CHI,MIN,94.0,119.0,2018-12-26 00:00:00
ATL,IND,121.0,129.0,2018-12-26 00:00:00
DAL,NOP,122.0,119.0,2018-12-26 00:00:00
ORL,PHX,120.0,122.0,2018-12-26 00:00:00
MEM,CLE,95.0,87.0,2018-12-26 00:00:00
MIA,TOR,104.0,106.0,2018-12-26 00:00:00
SAS,DEN,111.0,103.0,2018-12-26 00:00:00
LAC,SAC,127.0,118.0,2018-12-26 00:00:00
DET,WAS,106.0,95.0,2018-12-26 00:00:00
BKN,CHA,134.0,132.0,2018-12-26 00:00:00
GSW,POR,109.0,110.0,2018-12-27 00:00:00
MIL,NYK,112.0,96.0,2018-12-27 00:00:00
UTA,PHI,97.0,114.0,2018-12-27 00:00:00
SAC,LAL,117.0,116.0,2018-12-27 00:00:00
HOU,BOS,127.0,113.0,2018-12-27 00:00:00
NOP,DAL,114.0,112.0,2018-12-28 00:00:00
ORL,TOR,116.0,87.0,2018-12-28 00:00:00
MIA,CLE,118.0,94.0,2018-12-28 00:00:00
CHA,BKN,100.0,87.0,2018-12-28 00:00:00
WAS,CHI,92.0,101.0,2018-12-28 00:00:00
LAL,LAC,107.0,118.0,2018-12-28 00:00:00
IND,DET,125.0,88.0,2018-12-28 00:00:00
PHX,OKC,102.0,118.0,2018-12-28 00:00:00
DEN,SAS,102.0,99.0,2018-12-28 00:00:00
MIN,ATL,120.0,123.0,2018-12-28 00:00:00
NOP,HOU,104.0,108.0,2018-12-29 00:00:00
MIL,BKN,129.0,115.0,2018-12-29 00:00:00
WAS,CHA,130.0,126.0,2018-12-29 00:00:00
LAC,SAS,111.0,122.0,2018-12-29 00:00:00
UTA,NYK,129.0,97.0,2018-12-29 00:00:00
PHX,DEN,118.0,122.0,2018-12-29 00:00:00
MEM,BOS,103.0,112.0,2018-12-29 00:00:00
ATL,CLE,111.0,108.0,2018-12-29 00:00:00
POR,GSW,105.0,115.0,2018-12-29 00:00:00
TOR,CHI,95.0,89.0,2018-12-30 00:00:00
ORL,DET,109.0,107.0,2018-12-30 00:00:00
LAL,SAC,121.0,114.0,2018-12-30 00:00:00
POR,PHI,129.0,95.0,2018-12-30 00:00:00
MIA,MIN,104.0,113.0,2018-12-30 00:00:00
DAL,OKC,105.0,103.0,2018-12-30 00:00:00
CHA,ORL,125.0,100.0,2018-12-31 00:00:00
NOP,MIN,123.0,114.0,2018-12-31 00:00:00
SAS,BOS,120.0,111.0,2018-12-31 00:00:00
PHX,GSW,109.0,132.0,2018-12-31 00:00:00
IND,ATL,116.0,108.0,2018-12-31 00:00:00
HOU,MEM,113.0,101.0,2018-12-31 00:00:00
OKC,DAL,122.0,102.0,2018-12-31 00:00:00
MIL,DET,121.0,98.0,2019-01-01 00:00:00
TOR,UTA,122.0,116.0,2019-01-01 00:00:00
SAC,POR,108.0,113.0,2019-01-01 00:00:00
DEN,NYK,115.0,108.0,2019-01-01 00:00:00
LAC,PHI,113.0,119.0,2019-01-01 00:00:00
MEM,DET,94.0,101.0,2019-01-02 00:00:00
CHI,ORL,84.0,112.0,2019-01-02 00:00:00
CHA,DAL,84.0,122.0,2019-01-02 00:00:00
WAS,ATL,114.0,98.0,2019-01-02 00:00:00
LAL,OKC,100.0,107.0,2019-01-02 00:00:00
PHX,PHI,127.0,132.0,2019-01-02 00:00:00
BKN,NOP,126.0,121.0,2019-01-02 00:00:00
BOS,MIN,115.0,102.0,2019-01-02 00:00:00
CLE,MIA,92.0,117.0,2019-01-02 00:00:00
SAC,DEN,113.0,117.0,2019-01-03 00:00:00
SAS,TOR,125.0,107.0,2019-01-03 00:00:00
GSW,HOU,134.0,135.0,2019-01-03 00:00:00
LAL,NYK,112.0,119.0,2019-01-04 00:00:00
MIA,WAS,115.0,109.0,2019-01-04 00:00:00
CHI,IND,116.0,119.0,2019-01-04 00:00:00
MEM,BKN,100.0,109.0,2019-01-04 00:00:00
PHX,LAC,111.0,121.0,2019-01-04 00:00:00
POR,OKC,109.0,111.0,2019-01-04 00:00:00
CLE,UTA,91.0,117.0,2019-01-04 00:00:00
MIN,ORL,120.0,103.0,2019-01-04 00:00:00
BOS,DAL,114.0,93.0,2019-01-04 00:00:00
MIL,ATL,144.0,112.0,2019-01-04 00:00:00
DET,UTA,105.0,110.0,2019-01-05 00:00:00
PHI,DAL,106.0,100.0,2019-01-05 00:00:00
CLE,NOP,98.0,133.0,2019-01-05 00:00:00
MIL,TOR,116.0,123.0,2019-01-05 00:00:00
SAC,GSW,123.0,127.0,2019-01-05 00:00:00
SAS,MEM,108.0,88.0,2019-01-05 00:00:00
DEN,CHA,123.0,110.0,2019-01-05 00:00:00
POR,HOU,110.0,101.0,2019-01-05 00:00:00
PHX,CHA,113.0,119.0,2019-01-06 00:00:00
LAC,ORL,106.0,96.0,2019-01-06 00:00:00
CHI,BKN,100.0,117.0,2019-01-06 00:00:00
OKC,WAS,98.0,116.0,2019-01-06 00:00:00
ATL,MIA,106.0,82.0,2019-01-06 00:00:00
TOR,IND,121.0,105.0,2019-01-06 00:00:00
MIN,LAL,108.0,86.0,2019-01-06 00:00:00
SAC,ORL,111.0,95.0,2019-01-07 00:00:00
POR,NYK,111.0,101.0,2019-01-07 00:00:00
NOP,MEM,114.0,95.0,2019-01-07 00:00:00
HOU,DEN,125.0,113.0,2019-01-07 00:00:00
BOS,BKN,116.0,95.0,2019-01-07 00:00:00
DAL,LAL,97.0,107.0,2019-01-07 00:00:00
DET,SAS,107.0,119.0,2019-01-07 00:00:00
MIL,UTA,114.0,102.0,2019-01-07 00:00:00
OKC,MIN,117.0,119.0,2019-01-08 00:00:00
LAC,CHA,128.0,109.0,2019-01-08 00:00:00
CLE,IND,115.0,123.0,2019-01-08 00:00:00
PHI,WAS,132.0,115.0,2019-01-08 00:00:00
TOR,ATL,104.0,101.0,2019-01-08 00:00:00
PHX,SAC,115.0,111.0,2019-01-08 00:00:00
GSW,NYK,122.0,95.0,2019-01-08 00:00:00
MIA,DEN,99.0,103.0,2019-01-08 00:00:00
BKN,ATL,116.0,100.0,2019-01-09 00:00:00
HOU,MIL,109.0,116.0,2019-01-09 00:00:00
WAS,PHI,123.0,106.0,2019-01-09 00:00:00
NOP,CLE,140.0,124.0,2019-01-09 00:00:00
BOS,IND,135.0,108.0,2019-01-09 00:00:00
POR,CHI,124.0,112.0,2019-01-09 00:00:00
LAL,DET,113.0,100.0,2019-01-09 00:00:00
MEM,SAS,96.0,86.0,2019-01-09 00:00:00
DAL,PHX,104.0,94.0,2019-01-09 00:00:00
UTA,ORL,106.0,93.0,2019-01-09 00:00:00
DEN,LAC,121.0,100.0,2019-01-10 00:00:00
SAC,DET,112.0,102.0,2019-01-10 00:00:00
SAS,OKC,154.0,147.0,2019-01-10 00:00:00
MIA,BOS,115.0,99.0,2019-01-10 00:00:00
WAS,MIL,113.0,106.0,2019-01-11 00:00:00
PHI,ATL,121.0,123.0,2019-01-11 00:00:00
POR,CHA,127.0,96.0,2019-01-11 00:00:00
UTA,LAL,113.0,95.0,2019-01-11 00:00:00
MIN,DAL,115.0,119.0,2019-01-11 00:00:00
HOU,CLE,141.0,113.0,2019-01-11 00:00:00
NYK,IND,106.0,121.0,2019-01-11 00:00:00
TOR,BKN,122.0,105.0,2019-01-11 00:00:00
GSW,CHI,146.0,109.0,2019-01-11 00:00:00
MIN,NOP,110.0,106.0,2019-01-12 00:00:00
ORL,BOS,105.0,103.0,2019-01-12 00:00:00
UTA,CHI,110.0,102.0,2019-01-12 00:00:00
LAC,DET,104.0,109.0,2019-01-12 00:00:00
SAC,CHA,104.0,97.0,2019-01-12 00:00:00
OKC,SAS,122.0,112.0,2019-01-12 00:00:00
PHX,DEN,102.0,93.0,2019-01-12 00:00:00
MIA,MEM,112.0,108.0,2019-01-12 00:00:00
ATL,MIL,114.0,133.0,2019-01-13 00:00:00
WAS,TOR,138.0,140.0,2019-01-13 00:00:00
DAL,GSW,114.0,119.0,2019-01-13 00:00:00
LAL,CLE,95.0,101.0,2019-01-13 00:00:00
DEN,POR,116.0,113.0,2019-01-13 00:00:00
ORL,HOU,116.0,109.0,2019-01-13 00:00:00
NYK,PHI,105.0,108.0,2019-01-13 00:00:00
SAC,POR,115.0,107.0,2019-01-14 00:00:00
SAS,CHA,93.0,108.0,2019-01-14 00:00:00
UTA,DET,100.0,94.0,2019-01-14 00:00:00
BKN,BOS,109.0,102.0,2019-01-14 00:00:00
LAC,NOP,117.0,121.0,2019-01-14 00:00:00
HOU,MEM,112.0,94.0,2019-01-14 00:00:00
PHI,MIN,149.0,107.0,2019-01-15 00:00:00
DEN,GSW,111.0,142.0,2019-01-15 00:00:00
IND,PHX,131.0,97.0,2019-01-15 00:00:00
LAL,CHI,107.0,100.0,2019-01-15 00:00:00
MIL,MIA,124.0,86.0,2019-01-15 00:00:00
ATL,OKC,142.0,126.0,2019-01-15 00:00:00
DAL,SAS,101.0,105.0,2019-01-16 00:00:00
BOS,TOR,117.0,108.0,2019-01-16 00:00:00
POR,CLE,129.0,112.0,2019-01-16 00:00:00
DET,ORL,120.0,115.0,2019-01-16 00:00:00
GSW,NOP,147.0,140.0,2019-01-16 00:00:00
HOU,BKN,142.0,145.0,2019-01-16 00:00:00
LAC,UTA,109.0,129.0,2019-01-16 00:00:00
MEM,MIL,101.0,111.0,2019-01-16 00:00:00
TOR,PHX,111.0,109.0,2019-01-17 00:00:00
WAS,NYK,101.0,100.0,2019-01-17 00:00:00
DEN,CHI,135.0,105.0,2019-01-17 00:00:00
OKC,LAL,128.0,138.0,2019-01-17 00:00:00
CHA,SAC,114.0,95.0,2019-01-17 00:00:00
IND,PHI,96.0,120.0,2019-01-17 00:00:00
UTA,CLE,115.0,99.0,2019-01-18 00:00:00
BOS,MEM,122.0,116.0,2019-01-18 00:00:00
LAC,GSW,94.0,112.0,2019-01-18 00:00:00
MIN,SAS,113.0,116.0,2019-01-18 00:00:00
DET,MIA,98.0,93.0,2019-01-18 00:00:00
ORL,BKN,115.0,117.0,2019-01-18 00:00:00
POR,NOP,128.0,112.0,2019-01-18 00:00:00
HOU,LAL,138.0,134.0,2019-01-19 00:00:00
ORL,MIL,108.0,118.0,2019-01-19 00:00:00
DET,SAC,101.0,103.0,2019-01-19 00:00:00
TOR,MEM,119.0,90.0,2019-01-19 00:00:00
CHI,MIA,103.0,117.0,2019-01-19 00:00:00
DEN,CLE,124.0,102.0,2019-01-19 00:00:00
IND,DAL,111.0,99.0,2019-01-19 00:00:00
CHA,PHX,135.0,115.0,2019-01-19 00:00:00
PHI,OKC,115.0,117.0,2019-01-19 00:00:00
ATL,BOS,105.0,113.0,2019-01-19 00:00:00
IND,CHA,120.0,95.0,2019-01-20 00:00:00
MIN,PHX,116.0,114.0,2019-01-20 00:00:00
SAS,LAC,95.0,103.0,2019-01-20 00:00:00
MEM,NOP,85.0,105.0,2019-01-21 00:00:00
LAL,GSW,111.0,130.0,2019-01-21 00:00:00
MIL,DAL,116.0,106.0,2019-01-21 00:00:00
NYK,OKC,109.0,127.0,2019-01-21 00:00:00
BKN,SAC,123.0,94.0,2019-01-21 00:00:00
UTA,POR,104.0,109.0,2019-01-21 00:00:00
ATL,ORL,103.0,122.0,2019-01-21 00:00:00
CLE,CHI,88.0,104.0,2019-01-21 00:00:00
WAS,DET,101.0,87.0,2019-01-21 00:00:00
PHI,HOU,121.0,93.0,2019-01-21 00:00:00
BOS,MIA,107.0,99.0,2019-01-21 00:00:00
OKC,POR,123.0,114.0,2019-01-22 00:00:00
PHX,MIN,91.0,118.0,2019-01-22 00:00:00
TOR,SAC,120.0,105.0,2019-01-22 00:00:00
DAL,LAC,106.0,98.0,2019-01-22 00:00:00
MIA,LAC,99.0,111.0,2019-01-23 00:00:00
BKN,ORL,114.0,110.0,2019-01-23 00:00:00
UTA,DEN,114.0,108.0,2019-01-23 00:00:00
CHI,ATL,101.0,121.0,2019-01-23 00:00:00
MEM,CHA,107.0,118.0,2019-01-23 00:00:00
PHI,SAS,122.0,120.0,2019-01-23 00:00:00
IND,TOR,110.0,106.0,2019-01-23 00:00:00
BOS,CLE,123.0,103.0,2019-01-23 00:00:00
NOP,DET,94.0,98.0,2019-01-23 00:00:00
NYK,HOU,110.0,114.0,2019-01-23 00:00:00
OKC,NOP,122.0,116.0,2019-01-24 00:00:00
WAS,GSW,118.0,126.0,2019-01-24 00:00:00
LAL,MIN,105.0,120.0,2019-01-24 00:00:00
PHX,POR,106.0,120.0,2019-01-24 00:00:00
UTA,MIN,106.0,102.0,2019-01-25 00:00:00
CHI,LAC,101.0,106.0,2019-01-25 00:00:00
MEM,SAC,96.0,99.0,2019-01-25 00:00:00
DAL,DET,106.0,101.0,2019-01-25 00:00:00
CLE,MIA,94.0,100.0,2019-01-25 00:00:00
DEN,PHX,132.0,95.0,2019-01-25 00:00:00
BKN,NYK,109.0,99.0,2019-01-25 00:00:00
MIL,CHA,108.0,99.0,2019-01-25 00:00:00
HOU,TOR,121.0,119.0,2019-01-25 00:00:00
ORL,WAS,91.0,95.0,2019-01-25 00:00:00
POR,ATL,120.0,111.0,2019-01-26 00:00:00
MEM,IND,106.0,103.0,2019-01-26 00:00:00
DEN,PHI,126.0,110.0,2019-01-26 00:00:00
BOS,GSW,111.0,115.0,2019-01-26 00:00:00
NOP,SAS,114.0,126.0,2019-01-26 00:00:00
HOU,ORL,103.0,98.0,2019-01-27 00:00:00
LAL,PHX,116.0,102.0,2019-01-27 00:00:00
SAS,WAS,132.0,119.0,2019-01-27 00:00:00
DAL,TOR,120.0,123.0,2019-01-27 00:00:00
NYK,MIA,97.0,106.0,2019-01-27 00:00:00
CHI,CLE,101.0,104.0,2019-01-27 00:00:00
OKC,MIL,118.0,112.0,2019-01-27 00:00:00
MIN,UTA,111.0,125.0,2019-01-27 00:00:00
LAC,SAC,122.0,108.0,2019-01-27 00:00:00
LAC,ATL,118.0,123.0,2019-01-28 00:00:00
BOS,BKN,112.0,104.0,2019-01-28 00:00:00
MEM,DEN,92.0,95.0,2019-01-28 00:00:00
IND,GSW,100.0,132.0,2019-01-28 00:00:00
CHA,NYK,101.0,92.0,2019-01-28 00:00:00
SAS,PHX,126.0,124.0,2019-01-29 00:00:00
CLE,WAS,116.0,113.0,2019-01-29 00:00:00
DET,MIL,105.0,115.0,2019-01-29 00:00:00
LAL,PHI,105.0,121.0,2019-01-29 00:00:00
ORL,OKC,117.0,126.0,2019-01-29 00:00:00
BKN,CHI,122.0,117.0,2019-01-29 00:00:00
HOU,NOP,116.0,121.0,2019-01-29 00:00:00
MIA,CHI,89.0,105.0,2019-01-30 00:00:00
NOP,DEN,99.0,105.0,2019-01-30 00:00:00
NYK,DAL,90.0,114.0,2019-01-30 00:00:00
WAS,IND,107.0,89.0,2019-01-30 00:00:00
BOS,CHA,126.0,94.0,2019-01-30 00:00:00
POR,UTA,132.0,105.0,2019-01-30 00:00:00
SAC,ATL,135.0,113.0,2019-01-30 00:00:00
MIN,MEM,99.0,97.0,2019-01-30 00:00:00
ORL,IND,107.0,100.0,2019-01-31 00:00:00
DET,DAL,93.0,89.0,2019-01-31 00:00:00
GSW,PHI,104.0,113.0,2019-01-31 00:00:00
SAS,BKN,117.0,114.0,2019-01-31 00:00:00
TOR,MIL,92.0,105.0,2019-01-31 00:00:00
LAC,LAL,120.0,123.0,2019-01-31 00:00:00
DEN,HOU,136.0,122.0,2019-02-01 00:00:00
MIA,OKC,102.0,118.0,2019-02-01 00:00:00
NYK,BOS,99.0,113.0,2019-02-01 00:00:00
CHA,MEM,100.0,92.0,2019-02-01 00:00:00
UTA,ATL,128.0,112.0,2019-02-01 00:00:00
CHA,CHI,125.0,118.0,2019-02-02 00:00:00
SAC,PHI,115.0,108.0,2019-02-02 00:00:00
SAS,NOP,113.0,108.0,2019-02-02 00:00:00
WAS,MIL,115.0,131.0,2019-02-02 00:00:00
ORL,BKN,102.0,89.0,2019-02-02 00:00:00
CLE,DAL,98.0,111.0,2019-02-02 00:00:00
GSW,LAL,115.0,101.0,2019-02-02 00:00:00
MIA,IND,88.0,95.0,2019-02-02 00:00:00
MIN,DEN,106.0,107.0,2019-02-02 00:00:00
PHX,ATL,112.0,118.0,2019-02-02 00:00:00
UTA,HOU,98.0,125.0,2019-02-02 00:00:00
DET,LAC,101.0,111.0,2019-02-02 00:00:00
BOS,OKC,134.0,129.0,2019-02-03 00:00:00
NYK,MEM,84.0,96.0,2019-02-03 00:00:00
TOR,LAC,121.0,103.0,2019-02-03 00:00:00
SAC,SAS,127.0,112.0,2019-02-04 00:00:00
BKN,MIL,94.0,113.0,2019-02-04 00:00:00
WAS,ATL,129.0,137.0,2019-02-04 00:00:00
DET,DEN,129.0,103.0,2019-02-04 00:00:00
NOP,IND,107.0,109.0,2019-02-04 00:00:00
PHX,HOU,110.0,118.0,2019-02-04 00:00:00
CLE,BOS,96.0,103.0,2019-02-05 00:00:00
NYK,DET,92.0,105.0,2019-02-05 00:00:00
CHA,LAC,115.0,117.0,2019-02-05 00:00:00
MEM,MIN,108.0,106.0,2019-02-05 00:00:00
OKC,ORL,132.0,122.0,2019-02-05 00:00:00
IND,LAL,136.0,94.0,2019-02-05 00:00:00
PHI,TOR,107.0,119.0,2019-02-05 00:00:00
POR,MIA,108.0,118.0,2019-02-05 00:00:00
DAL,CHA,99.0,93.0,2019-02-06 00:00:00
CHI,NOP,120.0,125.0,2019-02-06 00:00:00
BKN,DEN,135.0,130.0,2019-02-06 00:00:00
SAC,HOU,101.0,127.0,2019-02-06 00:00:00
UTA,PHX,116.0,88.0,2019-02-06 00:00:00
GSW,SAS,141.0,102.0,2019-02-06 00:00:00
MIL,WAS,148.0,129.0,2019-02-06 00:00:00
OKC,MEM,117.0,95.0,2019-02-07 00:00:00
POR,SAS,127.0,118.0,2019-02-07 00:00:00
BOS,LAL,128.0,129.0,2019-02-07 00:00:00
IND,LAC,116.0,92.0,2019-02-07 00:00:00
ORL,MIN,122.0,112.0,2019-02-07 00:00:00
ATL,TOR,101.0,119.0,2019-02-07 00:00:00
PHX,GSW,107.0,117.0,2019-02-08 00:00:00
NOP,MIN,122.0,117.0,2019-02-08 00:00:00
PHI,DEN,117.0,110.0,2019-02-08 00:00:00
DET,NYK,120.0,103.0,2019-02-08 00:00:00
WAS,CLE,119.0,106.0,2019-02-08 00:00:00
SAC,MIA,102.0,96.0,2019-02-08 00:00:00
DAL,MIL,107.0,122.0,2019-02-08 00:00:00
BKN,CHI,106.0,125.0,2019-02-08 00:00:00
BOS,LAC,112.0,123.0,2019-02-09 00:00:00
MEM,NOP,99.0,90.0,2019-02-09 00:00:00
HOU,OKC,112.0,117.0,2019-02-09 00:00:00
CHI,WAS,125.0,134.0,2019-02-09 00:00:00
NYK,TOR,99.0,104.0,2019-02-09 00:00:00
UTA,SAS,125.0,105.0,2019-02-09 00:00:00
IND,CLE,105.0,90.0,2019-02-09 00:00:00
ATL,CHA,120.0,129.0,2019-02-09 00:00:00
MIL,ORL,83.0,103.0,2019-02-09 00:00:00
PHI,LAL,143.0,120.0,2019-02-10 00:00:00
ATL,ORL,108.0,124.0,2019-02-10 00:00:00
GSW,MIA,120.0,118.0,2019-02-10 00:00:00
DAL,POR,102.0,101.0,2019-02-10 00:00:00
SAC,PHX,117.0,104.0,2019-02-10 00:00:00
CHI,MIL,99.0,112.0,2019-02-11 00:00:00
CLE,NYK,107.0,104.0,2019-02-11 00:00:00
HOU,DAL,120.0,104.0,2019-02-11 00:00:00
MIN,LAC,130.0,120.0,2019-02-11 00:00:00
DEN,MIA,103.0,87.0,2019-02-11 00:00:00
DET,WAS,121.0,112.0,2019-02-11 00:00:00
TOR,BKN,127.0,125.0,2019-02-11 00:00:00
IND,CHA,99.0,90.0,2019-02-11 00:00:00
OKC,POR,120.0,111.0,2019-02-11 00:00:00
PHI,BOS,109.0,112.0,2019-02-12 00:00:00
GSW,UTA,115.0,108.0,2019-02-12 00:00:00
NOP,ORL,88.0,118.0,2019-02-12 00:00:00
ATL,LAL,117.0,113.0,2019-02-12 00:00:00
MEM,SAS,107.0,108.0,2019-02-12 00:00:00
MIN,HOU,121.0,111.0,2019-02-13 00:00:00
IND,MIL,97.0,106.0,2019-02-13 00:00:00
CLE,BKN,139.0,148.0,2019-02-13 00:00:00
CHI,MEM,122.0,110.0,2019-02-13 00:00:00
DEN,SAC,120.0,118.0,2019-02-13 00:00:00
DAL,MIA,101.0,112.0,2019-02-13 00:00:00
POR,GSW,129.0,107.0,2019-02-13 00:00:00
BOS,DET,118.0,110.0,2019-02-13 00:00:00
NYK,PHI,111.0,126.0,2019-02-13 00:00:00
TOR,WAS,129.0,120.0,2019-02-13 00:00:00
LAC,PHX,134.0,107.0,2019-02-13 00:00:00
NOP,OKC,131.0,122.0,2019-02-14 00:00:00
ORL,CHA,127.0,89.0,2019-02-14 00:00:00
ATL,NYK,91.0,106.0,2019-02-14 00:00:00
BKN,POR,99.0,113.0,2019-02-21 00:00:00
CLE,PHX,111.0,98.0,2019-02-21 00:00:00
GSW,SAC,125.0,123.0,2019-02-21 00:00:00
LAL,HOU,111.0,106.0,2019-02-21 00:00:00
MIL,BOS,98.0,97.0,2019-02-21 00:00:00
PHI,MIA,106.0,102.0,2019-02-21 00:00:00
MEM,LAC,106.0,112.0,2019-02-22 00:00:00
ORL,CHI,109.0,110.0,2019-02-22 00:00:00
DAL,DEN,104.0,114.0,2019-02-22 00:00:00
NYK,MIN,104.0,115.0,2019-02-22 00:00:00
CHA,WAS,123.0,110.0,2019-02-22 00:00:00
ATL,DET,122.0,125.0,2019-02-22 00:00:00
OKC,UTA,148.0,147.0,2019-02-22 00:00:00
IND,NOP,126.0,111.0,2019-02-22 00:00:00
TOR,SAS,120.0,117.0,2019-02-22 00:00:00
NOP,LAL,128.0,115.0,2019-02-23 00:00:00
MIL,MIN,140.0,128.0,2019-02-23 00:00:00
OKC,SAC,116.0,119.0,2019-02-23 00:00:00
CLE,MEM,112.0,107.0,2019-02-23 00:00:00
WAS,IND,112.0,119.0,2019-02-23 00:00:00
CHA,BKN,115.0,117.0,2019-02-23 00:00:00
ATL,PHX,120.0,112.0,2019-02-23 00:00:00
GSW,HOU,112.0,118.0,2019-02-23 00:00:00
MIA,DET,96.0,119.0,2019-02-23 00:00:00
CHI,BOS,126.0,116.0,2019-02-23 00:00:00
UTA,DAL,125.0,109.0,2019-02-23 00:00:00
PHI,POR,115.0,130.0,2019-02-23 00:00:00
DEN,LAC,123.0,96.0,2019-02-24 00:00:00
NYK,SAS,130.0,118.0,2019-02-24 00:00:00
TOR,ORL,98.0,113.0,2019-02-24 00:00:00
MIA,PHX,121.0,124.0,2019-02-25 00:00:00
CLE,POR,110.0,123.0,2019-02-25 00:00:00
DET,IND,113.0,109.0,2019-02-25 00:00:00
MIN,SAC,112.0,105.0,2019-02-25 00:00:00
LAC,DAL,121.0,112.0,2019-02-25 00:00:00
BKN,SAS,101.0,85.0,2019-02-25 00:00:00
CHA,GSW,110.0,121.0,2019-02-25 00:00:00
MEM,LAL,110.0,105.0,2019-02-25 00:00:00
HOU,ATL,119.0,111.0,2019-02-25 00:00:00
NOP,PHI,110.0,111.0,2019-02-25 00:00:00
CHI,MIL,106.0,117.0,2019-02-25 00:00:00
DEN,OKC,121.0,112.0,2019-02-26 00:00:00
TOR,BOS,118.0,95.0,2019-02-26 00:00:00
NYK,ORL,108.0,103.0,2019-02-26 00:00:00
LAL,NOP,125.0,119.0,2019-02-27 00:00:00
MEM,CHI,107.0,109.0,2019-02-27 00:00:00
SAC,MIL,140.0,141.0,2019-02-27 00:00:00
SAS,DET,105.0,93.0,2019-02-27 00:00:00
UTA,LAC,111.0,105.0,2019-02-27 00:00:00
DAL,IND,110.0,101.0,2019-02-27 00:00:00
MIA,GSW,126.0,125.0,2019-02-27 00:00:00
CHA,HOU,113.0,118.0,2019-02-27 00:00:00
BOS,POR,92.0,97.0,2019-02-27 00:00:00
ATL,MIN,131.0,123.0,2019-02-27 00:00:00
BKN,WAS,116.0,125.0,2019-02-27 00:00:00
OKC,PHI,104.0,108.0,2019-02-28 00:00:00
NYK,CLE,118.0,125.0,2019-02-28 00:00:00
HOU,MIA,121.0,118.0,2019-02-28 00:00:00
DEN,UTA,104.0,111.0,2019-02-28 00:00:00
ORL,GSW,103.0,96.0,2019-02-28 00:00:00
IND,MIN,122.0,115.0,2019-02-28 00:00:00
SAC,LAC,109.0,116.0,2019-03-01 00:00:00
TOR,POR,119.0,117.0,2019-03-01 00:00:00
BOS,WAS,107.0,96.0,2019-03-01 00:00:00
ATL,CHI,161.0,168.0,2019-03-01 00:00:00
BKN,CHA,112.0,123.0,2019-03-01 00:00:00
LAL,MIL,120.0,131.0,2019-03-01 00:00:00
PHX,NOP,116.0,130.0,2019-03-01 00:00:00
DEN,NOP,112.0,120.0,2019-03-02 00:00:00
MIA,BKN,117.0,88.0,2019-03-02 00:00:00
CLE,DET,93.0,129.0,2019-03-02 00:00:00
PHI,GSW,117.0,120.0,2019-03-02 00:00:00
UTA,MIL,115.0,111.0,2019-03-02 00:00:00
IND,ORL,112.0,117.0,2019-03-02 00:00:00
DAL,MEM,81.0,111.0,2019-03-02 00:00:00
SAS,OKC,116.0,102.0,2019-03-02 00:00:00
PHX,LAL,118.0,109.0,2019-03-02 00:00:00
DET,TOR,112.0,107.0,2019-03-03 00:00:00
LAC,NYK,128.0,107.0,2019-03-03 00:00:00
OKC,MEM,99.0,95.0,2019-03-03 00:00:00
CHI,ATL,118.0,123.0,2019-03-03 00:00:00
CHA,POR,108.0,118.0,2019-03-03 00:00:00
BOS,HOU,104.0,115.0,2019-03-03 00:00:00
WAS,MIN,135.0,121.0,2019-03-03 00:00:00
CLE,ORL,107.0,93.0,2019-03-03 00:00:00
SAC,NYK,115.0,108.0,2019-03-04 00:00:00
SAS,DEN,104.0,103.0,2019-03-04 00:00:00
PHX,MIL,114.0,105.0,2019-03-04 00:00:00
BKN,DAL,127.0,88.0,2019-03-04 00:00:00
UTA,NOP,112.0,115.0,2019-03-04 00:00:00
MIA,ATL,114.0,113.0,2019-03-04 00:00:00
LAL,LAC,105.0,113.0,2019-03-04 00:00:00
GSW,BOS,95.0,128.0,2019-03-05 00:00:00
PHI,ORL,114.0,106.0,2019-03-05 00:00:00
TOR,HOU,95.0,107.0,2019-03-05 00:00:00
MEM,POR,120.0,111.0,2019-03-05 00:00:00
IND,CHI,105.0,96.0,2019-03-05 00:00:00
MIN,OKC,131.0,120.0,2019-03-05 00:00:00
ATL,SAS,104.0,111.0,2019-03-06 00:00:00
BKN,CLE,113.0,107.0,2019-03-06 00:00:00
SAC,BOS,109.0,111.0,2019-03-06 00:00:00
