team_abbreviation_home,team_abbreviation_away,pts_home,pts_away,game_date
GSW,CHI,116.0,102.0,2021-03-29 00:00:00
DET,TOR,118.0,104.0,2021-03-29 00:00:00
BOS,NOP,109.0,115.0,2021-03-29 00:00:00
SAS,SAC,115.0,132.0,2021-03-29 00:00:00
HOU,MEM,110.0,120.0,2021-03-29 00:00:00
OKC,DAL,106.0,127.0,2021-03-29 00:00:00
NYK,MIA,88.0,98.0,2021-03-29 00:00:00
LAC,MIL,129.0,105.0,2021-03-29 00:00:00
UTA,CLE,114.0,75.0,2021-03-29 00:00:00
WAS,IND,132.0,124.0,2021-03-29 00:00:00
PHX,ATL,117.0,110.0,2021-03-30 00:00:00
DEN,PHI,104.0,95.0,2021-03-30 00:00:00
LAC,ORL,96.0,103.0,2021-03-30 00:00:00
WAS,CHA,104.0,114.0,2021-03-30 00:00:00
MEM,UTA,107.0,111.0,2021-03-31 00:00:00
PHX,CHI,121.0,116.0,2021-03-31 00:00:00
OKC,TOR,113.0,103.0,2021-03-31 00:00:00
MIN,NYK,102.0,101.0,2021-03-31 00:00:00
LAL,MIL,97.0,112.0,2021-03-31 00:00:00
DET,POR,101.0,124.0,2021-03-31 00:00:00
IND,MIA,87.0,92.0,2021-03-31 00:00:00
BOS,DAL,108.0,113.0,2021-03-31 00:00:00
SAS,SAC,120.0,106.0,2021-03-31 00:00:00
BKN,HOU,120.0,108.0,2021-03-31 00:00:00
SAS,ATL,129.0,134.0,2021-04-01 00:00:00
DET,WAS,120.0,91.0,2021-04-01 00:00:00
BKN,CHA,111.0,89.0,2021-04-01 00:00:00
MIA,GSW,116.0,109.0,2021-04-01 00:00:00
NOP,ORL,110.0,115.0,2021-04-01 00:00:00
CLE,PHI,94.0,114.0,2021-04-01 00:00:00
LAC,DEN,94.0,101.0,2021-04-01 00:00:00
NOP,ATL,103.0,126.0,2021-04-02 00:00:00
TOR,GSW,130.0,77.0,2021-04-02 00:00:00
IND,CHA,97.0,114.0,2021-04-02 00:00:00
PHX,OKC,140.0,103.0,2021-04-02 00:00:00
MEM,MIN,120.0,108.0,2021-04-02 00:00:00
SAC,LAL,94.0,115.0,2021-04-02 00:00:00
POR,MIL,109.0,127.0,2021-04-02 00:00:00
BOS,HOU,118.0,102.0,2021-04-02 00:00:00
UTA,CHI,113.0,106.0,2021-04-02 00:00:00
NYK,DAL,86.0,99.0,2021-04-02 00:00:00
DET,NYK,81.0,125.0,2021-04-03 00:00:00
WAS,DAL,87.0,109.0,2021-04-03 00:00:00
SAC,MIL,128.0,129.0,2021-04-03 00:00:00
POR,OKC,133.0,85.0,2021-04-03 00:00:00
MIA,CLE,115.0,101.0,2021-04-03 00:00:00
SAS,IND,133.0,139.0,2021-04-03 00:00:00
UTA,ORL,137.0,91.0,2021-04-03 00:00:00
PHI,MIN,122.0,113.0,2021-04-03 00:00:00
ATL,GSW,117.0,111.0,2021-04-04 00:00:00
BOS,CHA,116.0,86.0,2021-04-04 00:00:00
CHI,BKN,115.0,107.0,2021-04-04 00:00:00
HOU,NOP,115.0,122.0,2021-04-04 00:00:00
PHI,MEM,100.0,116.0,2021-04-04 00:00:00
DEN,ORL,119.0,109.0,2021-04-04 00:00:00
LAC,LAL,104.0,86.0,2021-04-04 00:00:00
TOR,WAS,103.0,101.0,2021-04-05 00:00:00
OKC,DET,108.0,132.0,2021-04-05 00:00:00
MIN,SAC,116.0,106.0,2021-04-05 00:00:00
HOU,PHX,130.0,133.0,2021-04-05 00:00:00
BKN,NYK,114.0,112.0,2021-04-05 00:00:00
DAL,UTA,111.0,103.0,2021-04-05 00:00:00
SAS,CLE,101.0,125.0,2021-04-05 00:00:00
MIA,MEM,112.0,124.0,2021-04-06 00:00:00
IND,CHI,97.0,113.0,2021-04-06 00:00:00
LAC,POR,133.0,116.0,2021-04-06 00:00:00
TOR,LAL,101.0,110.0,2021-04-06 00:00:00
DEN,DET,134.0,119.0,2021-04-06 00:00:00
BOS,PHI,96.0,106.0,2021-04-06 00:00:00
ATL,NOP,123.0,107.0,2021-04-06 00:00:00
GSW,MIL,122.0,121.0,2021-04-06 00:00:00
BOS,NYK,101.0,99.0,2021-04-07 00:00:00
ATL,MEM,113.0,131.0,2021-04-07 00:00:00
HOU,DAL,102.0,93.0,2021-04-07 00:00:00
PHX,UTA,117.0,113.0,2021-04-07 00:00:00
DEN,SAS,106.0,96.0,2021-04-07 00:00:00
IND,MIN,141.0,137.0,2021-04-07 00:00:00
OKC,CHA,102.0,113.0,2021-04-07 00:00:00
ORL,WAS,116.0,131.0,2021-04-07 00:00:00
BKN,NOP,139.0,111.0,2021-04-07 00:00:00
MIA,LAL,110.0,104.0,2021-04-08 00:00:00
SAC,DET,101.0,113.0,2021-04-08 00:00:00
DAL,MIL,116.0,101.0,2021-04-08 00:00:00
LAC,PHX,113.0,103.0,2021-04-08 00:00:00
UTA,POR,122.0,103.0,2021-04-08 00:00:00
TOR,CHI,113.0,122.0,2021-04-08 00:00:00
OKC,CLE,102.0,129.0,2021-04-08 00:00:00
DEN,SAS,121.0,119.0,2021-04-09 00:00:00
MIL,CHA,119.0,127.0,2021-04-09 00:00:00
BOS,MIN,145.0,136.0,2021-04-09 00:00:00
NOP,PHI,101.0,94.0,2021-04-09 00:00:00
GSW,WAS,107.0,110.0,2021-04-09 00:00:00
LAC,HOU,126.0,109.0,2021-04-09 00:00:00
ORL,IND,106.0,111.0,2021-04-09 00:00:00
NYK,MEM,133.0,129.0,2021-04-09 00:00:00
ATL,CHI,120.0,108.0,2021-04-09 00:00:00
PHX,WAS,134.0,106.0,2021-04-10 00:00:00
BKN,LAL,101.0,126.0,2021-04-10 00:00:00
POR,DET,118.0,103.0,2021-04-10 00:00:00
OKC,PHI,93.0,117.0,2021-04-10 00:00:00
GSW,HOU,125.0,109.0,2021-04-10 00:00:00
UTA,SAC,128.0,112.0,2021-04-10 00:00:00
CLE,TOR,115.0,135.0,2021-04-10 00:00:00
POR,MIA,98.0,107.0,2021-04-11 00:00:00
MIN,CHI,121.0,117.0,2021-04-11 00:00:00
MEM,IND,125.0,132.0,2021-04-11 00:00:00
ORL,MIL,87.0,124.0,2021-04-11 00:00:00
LAC,DET,131.0,124.0,2021-04-11 00:00:00
CHA,ATL,101.0,105.0,2021-04-11 00:00:00
NYK,TOR,102.0,96.0,2021-04-11 00:00:00
DEN,BOS,87.0,105.0,2021-04-11 00:00:00
DAL,SAS,117.0,119.0,2021-04-11 00:00:00
CLE,NOP,109.0,116.0,2021-04-11 00:00:00
MEM,CHI,101.0,90.0,2021-04-12 00:00:00
NOP,SAC,117.0,110.0,2021-04-12 00:00:00
DAL,PHI,95.0,113.0,2021-04-12 00:00:00
ORL,SAS,97.0,120.0,2021-04-12 00:00:00
PHX,HOU,126.0,120.0,2021-04-12 00:00:00
UTA,WAS,121.0,125.0,2021-04-12 00:00:00
NYK,LAL,111.0,96.0,2021-04-12 00:00:00
GSW,DEN,116.0,107.0,2021-04-12 00:00:00
TOR,ATL,103.0,108.0,2021-04-13 00:00:00
UTA,OKC,106.0,96.0,2021-04-13 00:00:00
POR,BOS,115.0,116.0,2021-04-13 00:00:00
PHX,MIA,106.0,86.0,2021-04-13 00:00:00
MIN,BKN,97.0,127.0,2021-04-13 00:00:00
CHA,LAL,93.0,101.0,2021-04-13 00:00:00
IND,LAC,115.0,126.0,2021-04-13 00:00:00
MEM,DAL,113.0,114.0,2021-04-14 00:00:00
OKC,GSW,109.0,147.0,2021-04-14 00:00:00
DET,LAC,98.0,100.0,2021-04-14 00:00:00
TOR,SAS,117.0,112.0,2021-04-14 00:00:00
CHI,ORL,106.0,115.0,2021-04-14 00:00:00
PHI,BKN,123.0,117.0,2021-04-14 00:00:00
HOU,IND,124.0,132.0,2021-04-14 00:00:00
MIN,MIL,105.0,130.0,2021-04-14 00:00:00
SAC,WAS,111.0,123.0,2021-04-14 00:00:00
CHA,CLE,90.0,103.0,2021-04-14 00:00:00
NOP,NYK,106.0,116.0,2021-04-14 00:00:00
DEN,MIA,123.0,106.0,2021-04-14 00:00:00
ATL,MIL,109.0,120.0,2021-04-15 00:00:00
PHX,SAC,122.0,114.0,2021-04-15 00:00:00
CLE,GSW,101.0,119.0,2021-04-15 00:00:00
LAL,BOS,113.0,121.0,2021-04-15 00:00:00
DAL,NYK,109.0,117.0,2021-04-16 00:00:00
HOU,DEN,99.0,128.0,2021-04-16 00:00:00
PHI,LAC,106.0,103.0,2021-04-16 00:00:00
WAS,NOP,117.0,115.0,2021-04-16 00:00:00
DET,OKC,110.0,104.0,2021-04-16 00:00:00
MIN,MIA,119.0,111.0,2021-04-16 00:00:00
BKN,CHA,130.0,115.0,2021-04-16 00:00:00
SAS,POR,106.0,107.0,2021-04-16 00:00:00
CHI,MEM,115.0,126.0,2021-04-16 00:00:00
TOR,ORL,113.0,102.0,2021-04-16 00:00:00
UTA,IND,119.0,111.0,2021-04-16 00:00:00
BOS,GSW,119.0,114.0,2021-04-17 00:00:00
MIL,MEM,115.0,128.0,2021-04-17 00:00:00
WAS,DET,121.0,100.0,2021-04-17 00:00:00
LAL,UTA,127.0,115.0,2021-04-17 00:00:00
PHX,SAS,85.0,111.0,2021-04-17 00:00:00
CHI,CLE,106.0,96.0,2021-04-17 00:00:00
NYK,NOP,122.0,112.0,2021-04-18 00:00:00
CHA,POR,109.0,101.0,2021-04-18 00:00:00
MIA,BKN,109.0,107.0,2021-04-18 00:00:00
ORL,HOU,110.0,114.0,2021-04-18 00:00:00
DAL,SAC,107.0,121.0,2021-04-18 00:00:00
ATL,IND,129.0,117.0,2021-04-18 00:00:00
LAC,MIN,124.0,105.0,2021-04-18 00:00:00
TOR,OKC,112.0,106.0,2021-04-18 00:00:00
PHI,GSW,96.0,107.0,2021-04-19 00:00:00
MIL,PHX,127.0,128.0,2021-04-19 00:00:00
IND,SAS,94.0,109.0,2021-04-19 00:00:00
DEN,MEM,139.0,137.0,2021-04-19 00:00:00
WAS,OKC,119.0,107.0,2021-04-19 00:00:00
DET,CLE,109.0,105.0,2021-04-19 00:00:00
MIA,HOU,113.0,91.0,2021-04-19 00:00:00
LAL,UTA,97.0,111.0,2021-04-19 00:00:00
BOS,CHI,96.0,102.0,2021-04-19 00:00:00
SAC,MIN,120.0,134.0,2021-04-20 00:00:00
POR,LAC,112.0,113.0,2021-04-20 00:00:00
NYK,CHA,109.0,97.0,2021-04-20 00:00:00
NOP,BKN,129.0,134.0,2021-04-20 00:00:00
ATL,ORL,112.0,96.0,2021-04-20 00:00:00
SAS,MIA,87.0,107.0,2021-04-21 00:00:00
TOR,BKN,114.0,103.0,2021-04-21 00:00:00
CLE,CHI,121.0,105.0,2021-04-21 00:00:00
DAL,DET,127.0,117.0,2021-04-21 00:00:00
HOU,UTA,89.0,112.0,2021-04-21 00:00:00
WAS,GSW,118.0,114.0,2021-04-21 00:00:00
NYK,ATL,137.0,127.0,2021-04-21 00:00:00
SAC,MIN,128.0,125.0,2021-04-21 00:00:00
LAC,MEM,117.0,105.0,2021-04-21 00:00:00
POR,DEN,105.0,106.0,2021-04-21 00:00:00
PHI,PHX,113.0,116.0,2021-04-21 00:00:00
IND,OKC,122.0,116.0,2021-04-21 00:00:00
DAL,LAL,115.0,110.0,2021-04-22 00:00:00
CHI,CHA,108.0,91.0,2021-04-22 00:00:00
BOS,PHX,99.0,86.0,2021-04-22 00:00:00
SAS,DET,106.0,91.0,2021-04-22 00:00:00
ORL,NOP,100.0,135.0,2021-04-22 00:00:00
MIL,PHI,124.0,117.0,2021-04-22 00:00:00
ATL,MIA,118.0,103.0,2021-04-23 00:00:00
HOU,LAC,104.0,109.0,2021-04-23 00:00:00
POR,MEM,128.0,130.0,2021-04-23 00:00:00
OKC,WAS,109.0,129.0,2021-04-23 00:00:00
BKN,BOS,109.0,104.0,2021-04-23 00:00:00
GSW,DEN,118.0,97.0,2021-04-23 00:00:00
CHA,CLE,108.0,102.0,2021-04-23 00:00:00
IND,DET,115.0,109.0,2021-04-24 00:00:00
MIL,PHI,132.0,94.0,2021-04-24 00:00:00
DEN,HOU,129.0,116.0,2021-04-24 00:00:00
MIA,CHI,106.0,101.0,2021-04-24 00:00:00
UTA,MIN,96.0,101.0,2021-04-24 00:00:00
NYK,TOR,120.0,103.0,2021-04-24 00:00:00
DAL,LAL,108.0,93.0,2021-04-24 00:00:00
NOP,SAS,108.0,110.0,2021-04-24 00:00:00
BKN,PHX,128.0,119.0,2021-04-25 00:00:00
GSW,SAC,117.0,113.0,2021-04-25 00:00:00
ORL,IND,112.0,131.0,2021-04-25 00:00:00
ATL,MIL,111.0,104.0,2021-04-25 00:00:00
POR,MEM,113.0,120.0,2021-04-25 00:00:00
CHA,BOS,125.0,104.0,2021-04-25 00:00:00
WAS,CLE,119.0,110.0,2021-04-25 00:00:00
PHI,OKC,121.0,90.0,2021-04-26 00:00:00
MIA,CHI,102.0,110.0,2021-04-26 00:00:00
DEN,MEM,120.0,96.0,2021-04-26 00:00:00
ORL,LAL,103.0,114.0,2021-04-26 00:00:00
NYK,PHX,110.0,118.0,2021-04-26 00:00:00
MIN,UTA,105.0,104.0,2021-04-26 00:00:00
SAC,DAL,113.0,106.0,2021-04-26 00:00:00
WAS,SAS,143.0,146.0,2021-04-26 00:00:00
DET,ATL,100.0,86.0,2021-04-26 00:00:00
TOR,CLE,112.0,96.0,2021-04-26 00:00:00
NOP,LAC,120.0,103.0,2021-04-26 00:00:00
GSW,DAL,103.0,133.0,2021-04-27 00:00:00
TOR,BKN,103.0,116.0,2021-04-27 00:00:00
HOU,MIN,107.0,114.0,2021-04-27 00:00:00
CHA,MIL,104.0,114.0,2021-04-27 00:00:00
IND,POR,112.0,133.0,2021-04-27 00:00:00
BOS,OKC,115.0,119.0,2021-04-27 00:00:00
MIA,SAS,116.0,111.0,2021-04-28 00:00:00
PHI,ATL,127.0,83.0,2021-04-28 00:00:00
PHX,LAC,109.0,101.0,2021-04-28 00:00:00
WAS,LAL,116.0,107.0,2021-04-28 00:00:00
BOS,CHA,120.0,111.0,2021-04-28 00:00:00
CLE,ORL,104.0,109.0,2021-04-28 00:00:00
MEM,POR,109.0,130.0,2021-04-28 00:00:00
DEN,NOP,114.0,112.0,2021-04-28 00:00:00
NYK,CHI,113.0,94.0,2021-04-28 00:00:00
SAC,UTA,105.0,154.0,2021-04-28 00:00:00
DEN,TOR,121.0,111.0,2021-04-29 00:00:00
OKC,NOP,95.0,109.0,2021-04-29 00:00:00
MIN,GSW,126.0,114.0,2021-04-29 00:00:00
DET,DAL,105.0,115.0,2021-04-29 00:00:00
IND,BKN,113.0,130.0,2021-04-29 00:00:00
HOU,MIL,143.0,136.0,2021-04-29 00:00:00
BKN,POR,109.0,128.0,2021-04-30 00:00:00
CHI,MIL,98.0,108.0,2021-04-30 00:00:00
PHI,ATL,126.0,104.0,2021-04-30 00:00:00
MEM,ORL,92.0,75.0,2021-04-30 00:00:00
BOS,SAS,143.0,140.0,2021-04-30 00:00:00
LAL,SAC,106.0,110.0,2021-04-30 00:00:00
PHX,UTA,121.0,100.0,2021-04-30 00:00:00
CLE,WAS,93.0,122.0,2021-04-30 00:00:00
HOU,GSW,87.0,113.0,2021-05-01 00:00:00
DAL,WAS,125.0,124.0,2021-05-01 00:00:00
CLE,MIA,107.0,124.0,2021-05-01 00:00:00
LAC,DEN,104.0,110.0,2021-05-01 00:00:00
ORL,MEM,112.0,111.0,2021-05-01 00:00:00
MIN,NOP,136.0,140.0,2021-05-01 00:00:00
ATL,CHI,108.0,97.0,2021-05-01 00:00:00
CHA,DET,107.0,94.0,2021-05-01 00:00:00
UTA,TOR,106.0,102.0,2021-05-01 00:00:00
OKC,IND,95.0,152.0,2021-05-01 00:00:00
LAL,TOR,114.0,121.0,2021-05-02 00:00:00
DAL,SAC,99.0,111.0,2021-05-02 00:00:00
SAS,PHI,111.0,113.0,2021-05-02 00:00:00
CHA,MIA,111.0,121.0,2021-05-02 00:00:00
OKC,PHX,120.0,123.0,2021-05-02 00:00:00
HOU,NYK,97.0,122.0,2021-05-02 00:00:00
MIL,BKN,117.0,114.0,2021-05-02 00:00:00
BOS,POR,119.0,129.0,2021-05-02 00:00:00
DET,ORL,112.0,119.0,2021-05-03 00:00:00
CHI,PHI,94.0,106.0,2021-05-03 00:00:00
NOP,GSW,108.0,123.0,2021-05-03 00:00:00
WAS,IND,154.0,141.0,2021-05-03 00:00:00
ATL,POR,123.0,114.0,2021-05-03 00:00:00
LAL,DEN,93.0,89.0,2021-05-03 00:00:00
UTA,SAS,110.0,99.0,2021-05-03 00:00:00
MEM,NYK,104.0,118.0,2021-05-03 00:00:00
OKC,SAC,99.0,103.0,2021-05-04 00:00:00
DET,CHA,99.0,102.0,2021-05-04 00:00:00
MIA,DAL,113.0,127.0,2021-05-04 00:00:00
CLE,PHX,118.0,134.0,2021-05-04 00:00:00
LAC,TOR,105.0,100.0,2021-05-04 00:00:00
NOP,GSW,108.0,103.0,2021-05-04 00:00:00
MIL,BKN,124.0,118.0,2021-05-04 00:00:00
DEN,NYK,113.0,97.0,2021-05-05 00:00:00
MIL,WAS,135.0,134.0,2021-05-05 00:00:00
MIN,MEM,135.0,139.0,2021-05-05 00:00:00
HOU,PHI,115.0,135.0,2021-05-05 00:00:00
UTA,SAS,126.0,94.0,2021-05-05 00:00:00
CLE,POR,105.0,141.0,2021-05-05 00:00:00
IND,SAC,93.0,104.0,2021-05-05 00:00:00
ATL,PHX,135.0,103.0,2021-05-05 00:00:00
ORL,BOS,96.0,132.0,2021-05-05 00:00:00
IND,ATL,133.0,126.0,2021-05-06 00:00:00
DET,MEM,111.0,97.0,2021-05-06 00:00:00
CHA,CHI,99.0,120.0,2021-05-06 00:00:00
GSW,OKC,118.0,97.0,2021-05-06 00:00:00
DAL,BKN,113.0,109.0,2021-05-06 00:00:00
LAC,LAL,118.0,94.0,2021-05-06 00:00:00
TOR,WAS,129.0,131.0,2021-05-06 00:00:00
POR,LAL,106.0,101.0,2021-05-07 00:00:00
DAL,CLE,110.0,90.0,2021-05-07 00:00:00
MIA,MIN,121.0,112.0,2021-05-07 00:00:00
UTA,DEN,127.0,120.0,2021-05-07 00:00:00
CHI,BOS,121.0,99.0,2021-05-07 00:00:00
MIL,HOU,141.0,133.0,2021-05-07 00:00:00
PHI,NOP,109.0,107.0,2021-05-07 00:00:00
SAC,SAS,104.0,113.0,2021-05-07 00:00:00
CHA,ORL,122.0,112.0,2021-05-07 00:00:00
PHX,NYK,128.0,105.0,2021-05-07 00:00:00
POR,SAS,124.0,102.0,2021-05-08 00:00:00
DEN,BKN,119.0,125.0,2021-05-08 00:00:00
IND,WAS,132.0,133.0,2021-05-08 00:00:00
UTA,HOU,124.0,116.0,2021-05-08 00:00:00
GSW,OKC,136.0,97.0,2021-05-08 00:00:00
PHI,DET,118.0,104.0,2021-05-08 00:00:00
TOR,MEM,99.0,109.0,2021-05-08 00:00:00
LAL,PHX,123.0,110.0,2021-05-09 00:00:00
SAC,OKC,126.0,98.0,2021-05-09 00:00:00
ORL,MIN,96.0,128.0,2021-05-09 00:00:00
BOS,MIA,124.0,130.0,2021-05-09 00:00:00
CHA,NOP,110.0,112.0,2021-05-09 00:00:00
DET,CHI,96.0,108.0,2021-05-09 00:00:00
CLE,DAL,97.0,124.0,2021-05-09 00:00:00
LAC,NYK,100.0,106.0,2021-05-09 00:00:00
GSW,UTA,119.0,116.0,2021-05-10 00:00:00
ATL,WAS,125.0,124.0,2021-05-10 00:00:00
POR,HOU,140.0,129.0,2021-05-10 00:00:00
SAS,MIL,146.0,125.0,2021-05-10 00:00:00
CLE,IND,102.0,111.0,2021-05-10 00:00:00
MEM,NOP,115.0,110.0,2021-05-10 00:00:00
MIL,ORL,114.0,102.0,2021-05-11 00:00:00
MEM,DAL,133.0,104.0,2021-05-11 00:00:00
DET,MIN,100.0,119.0,2021-05-11 00:00:00
BOS,MIA,121.0,129.0,2021-05-11 00:00:00
SAC,OKC,122.0,106.0,2021-05-11 00:00:00
LAL,NYK,101.0,99.0,2021-05-11 00:00:00
CHA,DEN,112.0,117.0,2021-05-11 00:00:00
TOR,LAC,96.0,115.0,2021-05-11 00:00:00
GSW,PHX,122.0,116.0,2021-05-11 00:00:00
CHI,BKN,107.0,115.0,2021-05-11 00:00:00
IND,PHI,103.0,94.0,2021-05-11 00:00:00
CLE,BOS,102.0,94.0,2021-05-12 00:00:00
ATL,WAS,120.0,116.0,2021-05-12 00:00:00
BKN,SAS,128.0,116.0,2021-05-12 00:00:00
UTA,POR,98.0,105.0,2021-05-12 00:00:00
LAL,HOU,124.0,122.0,2021-05-12 00:00:00
DAL,NOP,125.0,107.0,2021-05-12 00:00:00
CHI,TOR,114.0,102.0,2021-05-13 00:00:00
NYK,SAS,102.0,98.0,2021-05-13 00:00:00
CHA,LAC,90.0,113.0,2021-05-13 00:00:00
IND,MIL,133.0,142.0,2021-05-13 00:00:00
MIA,PHI,106.0,94.0,2021-05-13 00:00:00
ATL,ORL,116.0,93.0,2021-05-13 00:00:00
MEM,SAC,116.0,110.0,2021-05-13 00:00:00
PHX,POR,118.0,117.0,2021-05-13 00:00:00
MIN,DEN,103.0,114.0,2021-05-13 00:00:00
HOU,LAC,122.0,115.0,2021-05-14 00:00:00
DET,DEN,91.0,104.0,2021-05-14 00:00:00
DAL,TOR,114.0,110.0,2021-05-14 00:00:00
GSW,NOP,125.0,122.0,2021-05-14 00:00:00
MEM,SAC,107.0,106.0,2021-05-14 00:00:00
PHI,ORL,122.0,97.0,2021-05-14 00:00:00
WAS,CLE,120.0,105.0,2021-05-14 00:00:00
OKC,UTA,93.0,109.0,2021-05-14 00:00:00
NYK,CHA,118.0,109.0,2021-05-15 00:00:00
SAS,PHX,103.0,140.0,2021-05-15 00:00:00
BKN,CHI,105.0,91.0,2021-05-15 00:00:00
MIN,BOS,108.0,124.0,2021-05-15 00:00:00
MIL,MIA,122.0,108.0,2021-05-15 00:00:00
IND,LAL,115.0,122.0,2021-05-15 00:00:00
GSW,MEM,113.0,101.0,2021-05-16 00:00:00
PHI,ORL,128.0,117.0,2021-05-16 00:00:00
SAC,UTA,99.0,121.0,2021-05-16 00:00:00
NOP,LAL,98.0,110.0,2021-05-16 00:00:00
BKN,CLE,123.0,109.0,2021-05-16 00:00:00
POR,DEN,132.0,116.0,2021-05-16 00:00:00
MIN,DAL,136.0,121.0,2021-05-16 00:00:00
NYK,BOS,96.0,92.0,2021-05-16 00:00:00
DET,MIA,107.0,120.0,2021-05-16 00:00:00
OKC,LAC,117.0,112.0,2021-05-16 00:00:00
TOR,IND,113.0,125.0,2021-05-16 00:00:00
WAS,CHA,115.0,110.0,2021-05-16 00:00:00
CHI,MIL,118.0,112.0,2021-05-16 00:00:00
SAS,PHX,121.0,123.0,2021-05-16 00:00:00
ATL,HOU,124.0,95.0,2021-05-16 00:00:00
